SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/11/15 00:00:00,SA1,101.52,106.23
2018/11/15 00:00:00,VIC1,95.79,102.16
2018/11/15 00:00:00,NSW1,93.12,100.02
2018/11/15 00:00:00,TAS1,87.51,93.33
2018/11/15 00:00:00,QLD1,95.02,103.79
2018/11/16 00:00:00,SA1,99.30,96.05
2018/11/16 00:00:00,VIC1,97.36,98.48
2018/11/16 00:00:00,NSW1,92.61,99.01
2018/11/16 00:00:00,TAS1,86.26,82.87
2018/11/16 00:00:00,QLD1,89.35,96.32
2018/11/17 00:00:00,VIC1,82.68,N/A
2018/11/17 00:00:00,QLD1,74.22,N/A
2018/11/17 00:00:00,SA1,76.48,N/A
2018/11/17 00:00:00,NSW1,75.48,N/A
2018/11/17 00:00:00,TAS1,87.54,N/A
2018/11/18 00:00:00,VIC1,86.97,N/A
2018/11/18 00:00:00,NSW1,75.32,N/A
2018/11/18 00:00:00,TAS1,79.08,N/A
2018/11/18 00:00:00,SA1,88.17,N/A
2018/11/18 00:00:00,QLD1,72.20,N/A
2018/11/19 00:00:00,SA1,99.76,118.17
2018/11/19 00:00:00,TAS1,66.60,71
2018/11/19 00:00:00,QLD1,88.83,99.99
2018/11/19 00:00:00,NSW1,91.22,102.93
2018/11/19 00:00:00,VIC1,100.06,115.39
2018/11/20 00:00:00,QLD1,90.96,101.12
2018/11/20 00:00:00,TAS1,67.50,62
2018/11/20 00:00:00,NSW1,90.88,100.07
2018/11/20 00:00:00,SA1,110.40,122.8
2018/11/20 00:00:00,VIC1,108.41,121.31
2018/11/21 00:00:00,QLD1,92.26,107.74
2018/11/21 00:00:00,NSW1,79.68,89.05
2018/11/21 00:00:00,VIC1,99.44,98.49
2018/11/21 00:00:00,SA1,90.47,85.9
2018/11/21 00:00:00,TAS1,77.93,80.22
2018/11/22 00:00:00,QLD1,88.95,102.72
2018/11/22 00:00:00,NSW1,63.45,65.48
2018/11/22 00:00:00,SA1,69.89,68.51
2018/11/22 00:00:00,VIC1,75.29,73.99
2018/11/22 00:00:00,TAS1,70.12,66.39
2018/11/23 00:00:00,NSW1,72.37,76.04
2018/11/23 00:00:00,SA1,98.99,105.19
2018/11/23 00:00:00,VIC1,92.59,101.46
2018/11/23 00:00:00,TAS1,82.99,81.43
2018/11/23 00:00:00,QLD1,75.48,79.38
2018/11/24 00:00:00,QLD1,72.42,N/A
2018/11/24 00:00:00,VIC1,110.35,N/A
2018/11/24 00:00:00,TAS1,78.98,N/A
2018/11/24 00:00:00,NSW1,73.20,N/A
2018/11/24 00:00:00,SA1,113.86,N/A
2018/11/25 00:00:00,TAS1,104.80,N/A
2018/11/25 00:00:00,NSW1,77.52,N/A
2018/11/25 00:00:00,VIC1,113.76,N/A
2018/11/25 00:00:00,SA1,114.79,N/A
2018/11/25 00:00:00,QLD1,83.72,N/A
2018/11/26 00:00:00,VIC1,111.13,115.5
2018/11/26 00:00:00,QLD1,95,111.48
2018/11/26 00:00:00,TAS1,104.04,107.72
2018/11/26 00:00:00,NSW1,85.23,95.36
2018/11/26 00:00:00,SA1,110.74,111.28
2018/11/27 00:00:00,NSW1,86.15,96.58
2018/11/27 00:00:00,VIC1,107.98,109.51
2018/11/27 00:00:00,TAS1,107.62,107.06
2018/11/27 00:00:00,SA1,107.84,104.81
2018/11/27 00:00:00,QLD1,89.19,102.88
2018/11/28 00:00:00,NSW1,91.41,97.8
2018/11/28 00:00:00,TAS1,90.62,87.06
2018/11/28 00:00:00,QLD1,104.48,119.26
2018/11/28 00:00:00,SA1,95.75,94.18
2018/11/28 00:00:00,VIC1,99.25,100.4
2018/11/29 00:00:00,SA1,115.41,106.2
2018/11/29 00:00:00,QLD1,103.37,99.84
2018/11/29 00:00:00,TAS1,101.61,97.55
2018/11/29 00:00:00,VIC1,114.09,107.95
2018/11/29 00:00:00,NSW1,106.44,100.68
2018/11/30 00:00:00,NSW1,99.03,97.54
2018/11/30 00:00:00,TAS1,87.09,80.96
2018/11/30 00:00:00,SA1,105.87,97.93
2018/11/30 00:00:00,VIC1,105.68,100.05
2018/11/30 00:00:00,QLD1,96.55,98.91
