SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/07/17 00:00:00,SA1,64.21,75.94
2018/07/17 00:00:00,NSW1,74.51,80.33
2018/07/17 00:00:00,VIC1,66.95,80.75
2018/07/18 00:00:00,SA1,68.07,71.08
2018/07/18 00:00:00,QLD1,68.07,72.07
2018/07/18 00:00:00,NSW1,70.55,75.16
2018/07/18 00:00:00,VIC1,70.11,75.72
2018/07/18 00:00:00,TAS1,53.56,55.23
2018/07/19 00:00:00,SA1,77.92,92.4
2018/07/19 00:00:00,QLD1,76.84,82.23
2018/07/19 00:00:00,VIC1,79.70,95.54
2018/07/19 00:00:00,NSW1,82.94,90.65
2018/07/19 00:00:00,TAS1,59.71,71.54
2018/07/20 00:00:00,NSW1,75.55,79.41
2018/07/20 00:00:00,QLD1,68.17,71.15
2018/07/20 00:00:00,VIC1,86.98,94.52
2018/07/20 00:00:00,SA1,87.62,95.54
2018/07/20 00:00:00,TAS1,47.05,46.1
2018/07/21 00:00:00,QLD1,65.36,N/A
2018/07/21 00:00:00,NSW1,80.05,N/A
2018/07/21 00:00:00,VIC1,89.68,N/A
2018/07/21 00:00:00,TAS1,33.42,N/A
2018/07/21 00:00:00,SA1,92.19,N/A
2018/07/22 00:00:00,VIC1,67.98,N/A
2018/07/22 00:00:00,QLD1,68.99,N/A
2018/07/22 00:00:00,TAS1,30.87,N/A
2018/07/22 00:00:00,NSW1,78.55,N/A
2018/07/22 00:00:00,SA1,90.26,N/A
2018/07/23 00:00:00,TAS1,35.92,38.86
2018/07/23 00:00:00,QLD1,70.32,75.41
2018/07/23 00:00:00,NSW1,83.68,93.64
2018/07/23 00:00:00,VIC1,74.42,95.6
2018/07/23 00:00:00,SA1,66.71,84.49
2018/07/24 00:00:00,QLD1,72.68,75.8
2018/07/24 00:00:00,NSW1,74.24,77.81
2018/07/24 00:00:00,VIC1,67.31,79.81
2018/07/24 00:00:00,TAS1,25.02,28.15
2018/07/24 00:00:00,SA1,62.51,63.19
2018/07/25 00:00:00,NSW1,73.09,80.2
2018/07/25 00:00:00,SA1,115.76,128.6
2018/07/25 00:00:00,VIC1,72.89,86.04
2018/07/25 00:00:00,QLD1,71.64,77.77
2018/07/25 00:00:00,TAS1,31.27,32.29
2018/07/26 00:00:00,QLD1,73.86,77.39
2018/07/26 00:00:00,TAS1,29.57,27.46
2018/07/26 00:00:00,VIC1,83.94,91.6
2018/07/26 00:00:00,NSW1,79.80,84.62
2018/07/26 00:00:00,SA1,95.67,94.74
2018/07/27 00:00:00,TAS1,27.19,25.74
2018/07/27 00:00:00,QLD1,71.43,73.63
2018/07/27 00:00:00,SA1,66.04,87.87
2018/07/27 00:00:00,VIC1,69.14,78.87
2018/07/27 00:00:00,NSW1,76.94,79.96
2018/07/28 00:00:00,QLD1,63.67,N/A
2018/07/28 00:00:00,NSW1,68.74,N/A
2018/07/28 00:00:00,TAS1,18.58,N/A
2018/07/28 00:00:00,SA1,147.18,N/A
2018/07/28 00:00:00,VIC1,54.15,N/A
2018/07/29 00:00:00,SA1,5.25,N/A
2018/07/29 00:00:00,QLD1,53.67,N/A
2018/07/29 00:00:00,VIC1,26.01,N/A
2018/07/29 00:00:00,TAS1,19.39,N/A
2018/07/29 00:00:00,NSW1,55.90,N/A
2018/07/30 00:00:00,TAS1,14.39,18.51
2018/07/30 00:00:00,NSW1,67.58,72.78
2018/07/30 00:00:00,QLD1,64.28,68.7
2018/07/30 00:00:00,VIC1,55.55,73.34
2018/07/30 00:00:00,SA1,77.58,91.6
2018/07/31 00:00:00,QLD1,67.34,71.31
2018/07/31 00:00:00,SA1,51.34,52.88
2018/07/31 00:00:00,VIC1,56.95,70.26
2018/07/31 00:00:00,NSW1,71.55,76.71
2018/07/31 00:00:00,TAS1,21.56,24.48
