SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2024/08/17 00:00:00,SA1,75.69000000,N/A
2024/08/18 00:00:00,VIC1,144.99000000,N/A
2024/08/18 00:00:00,NSW1,124.66000000,N/A
2024/08/18 00:00:00,QLD1,84.82000000,N/A
2024/08/18 00:00:00,SA1,141.02000000,N/A
2024/08/18 00:00:00,TAS1,179.35000000,N/A
2024/08/19 00:00:00,NSW1,111.00000000,96.53000000
2024/08/19 00:00:00,SA1,75.78000000,67.11000000
2024/08/19 00:00:00,TAS1,141.61000000,133.00000000
2024/08/19 00:00:00,QLD1,82.65000000,53.77000000
2024/08/19 00:00:00,VIC1,100.05000000,88.93000000
2024/08/20 00:00:00,SA1,26.26000000,31.94000000
2024/08/20 00:00:00,QLD1,74.43000000,62.74000000
2024/08/20 00:00:00,NSW1,76.56000000,65.42000000
2024/08/20 00:00:00,VIC1,48.76000000,67.13000000
2024/08/20 00:00:00,TAS1,149.39000000,201.29000000
2024/08/21 00:00:00,VIC1,71.51000000,62.86000000
2024/08/21 00:00:00,SA1,72.38000000,63.24000000
2024/08/21 00:00:00,TAS1,89.31000000,74.62000000
2024/08/21 00:00:00,QLD1,66.81000000,49.28000000
2024/08/21 00:00:00,NSW1,63.70000000,46.44000000
2024/08/22 00:00:00,SA1,204.77000000,268.92000000
2024/08/22 00:00:00,QLD1,67.29000000,52.83000000
2024/08/22 00:00:00,VIC1,68.29000000,58.55000000
2024/08/22 00:00:00,TAS1,62.61000000,55.81000000
2024/08/22 00:00:00,NSW1,77.73000000,67.37000000
2024/08/23 00:00:00,QLD1,63.36000000,41.43000000
2024/08/23 00:00:00,VIC1,31.87000000,20.71000000
2024/08/23 00:00:00,TAS1,20.68000000,21.07000000
2024/08/23 00:00:00,SA1,21.40000000,5.18000000
2024/08/23 00:00:00,NSW1,69.32000000,50.86000000
2024/08/24 00:00:00,QLD1,36.36000000,N/A
2024/08/24 00:00:00,SA1,15.08000000,N/A
2024/08/24 00:00:00,NSW1,38.90000000,N/A
2024/08/24 00:00:00,VIC1,-0.98000000,N/A
2024/08/24 00:00:00,TAS1,19.68000000,N/A
2024/08/25 00:00:00,QLD1,49.07000000,N/A
2024/08/25 00:00:00,SA1,-31.34000000,N/A
2024/08/25 00:00:00,NSW1,74.68000000,N/A
2024/08/25 00:00:00,VIC1,-27.17000000,N/A
2024/08/25 00:00:00,TAS1,4.54000000,N/A
2024/08/26 00:00:00,VIC1,7.76000000,22.31000000
2024/08/26 00:00:00,NSW1,41.60000000,28.22000000
2024/08/26 00:00:00,QLD1,48.67000000,35.61000000
2024/08/26 00:00:00,TAS1,17.26000000,30.34000000
2024/08/26 00:00:00,SA1,18.39000000,39.10000000
2024/08/27 00:00:00,NSW1,57.90000000,39.28000000
2024/08/27 00:00:00,QLD1,82.06000000,68.76000000
2024/08/27 00:00:00,VIC1,-25.77000000,-29.30000000
2024/08/27 00:00:00,TAS1,4.44000000,10.04000000
2024/08/27 00:00:00,SA1,-49.17000000,-65.72000000
2024/08/28 00:00:00,TAS1,11.99000000,20.97000000
2024/08/28 00:00:00,QLD1,40.07000000,21.35000000
2024/08/28 00:00:00,SA1,-9.39000000,-5.90000000
2024/08/28 00:00:00,VIC1,-25.11000000,-21.95000000
2024/08/28 00:00:00,NSW1,33.36000000,16.33000000
2024/08/29 00:00:00,SA1,68.51000000,-26.87000000
2024/08/29 00:00:00,QLD1,83.09000000,65.84000000
2024/08/29 00:00:00,VIC1,-9.43000000,-16.75000000
2024/08/29 00:00:00,NSW1,48.98000000,35.28000000
2024/08/29 00:00:00,TAS1,5.47000000,2.73000000
2024/08/30 00:00:00,VIC1,-31.60000000,-30.55000000
2024/08/30 00:00:00,TAS1,0.21000000,0.07000000
2024/08/30 00:00:00,QLD1,48.10000000,20.23000000
2024/08/30 00:00:00,NSW1,29.04000000,3.43000000
2024/08/30 00:00:00,SA1,-32.19000000,-31.33000000
2024/08/31 00:00:00,NSW1,9.32000000,N/A
2024/08/31 00:00:00,TAS1,-4.63000000,N/A
2024/08/31 00:00:00,VIC1,-35.39000000,N/A
2024/08/31 00:00:00,QLD1,33.76000000,N/A
2024/08/31 00:00:00,SA1,-38.53000000,N/A
