SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2024/03/15 00:00:00,VIC1,38.23000000,22.69000000
2024/03/15 00:00:00,QLD1,72.60000000,58.31000000
2024/03/15 00:00:00,SA1,42.80000000,28.02000000
2024/03/15 00:00:00,TAS1,68.55000000,58.07000000
2024/03/15 00:00:00,NSW1,64.95000000,55.98000000
2024/03/16 00:00:00,TAS1,75.70000000,N/A
2024/03/16 00:00:00,QLD1,59.65000000,N/A
2024/03/16 00:00:00,NSW1,60.88000000,N/A
2024/03/16 00:00:00,SA1,67.95000000,N/A
2024/03/16 00:00:00,VIC1,59.32000000,N/A
2024/03/17 00:00:00,SA1,57.91000000,N/A
2024/03/17 00:00:00,QLD1,60.83000000,N/A
2024/03/17 00:00:00,TAS1,67.44000000,N/A
2024/03/17 00:00:00,NSW1,58.55000000,N/A
2024/03/17 00:00:00,VIC1,52.86000000,N/A
2024/03/18 00:00:00,VIC1,68.16000000,69.55000000
2024/03/18 00:00:00,QLD1,74.49000000,73.55000000
2024/03/18 00:00:00,SA1,72.63000000,73.90000000
2024/03/18 00:00:00,TAS1,73.71000000,74.69000000
2024/03/18 00:00:00,NSW1,71.25000000,70.25000000
2024/03/19 00:00:00,VIC1,43.88000000,48.37000000
2024/03/19 00:00:00,SA1,57.63000000,48.83000000
2024/03/19 00:00:00,QLD1,74.11000000,76.75000000
2024/03/19 00:00:00,NSW1,63.64000000,63.29000000
2024/03/19 00:00:00,TAS1,51.57000000,54.47000000
2024/03/20 00:00:00,TAS1,50.26000000,44.52000000
2024/03/20 00:00:00,QLD1,77.44000000,84.24000000
2024/03/20 00:00:00,VIC1,23.26000000,6.21000000
2024/03/20 00:00:00,NSW1,62.88000000,64.29000000
2024/03/20 00:00:00,SA1,22.83000000,5.16000000
2024/03/21 00:00:00,VIC1,37.32000000,14.77000000
2024/03/21 00:00:00,TAS1,63.53000000,51.74000000
2024/03/21 00:00:00,NSW1,44.67000000,27.31000000
2024/03/21 00:00:00,QLD1,58.11000000,42.29000000
2024/03/21 00:00:00,SA1,37.48000000,15.08000000
2024/03/22 00:00:00,QLD1,60.77000000,53.13000000
2024/03/22 00:00:00,VIC1,55.25000000,33.20000000
2024/03/22 00:00:00,SA1,53.49000000,24.67000000
2024/03/22 00:00:00,NSW1,57.94000000,50.20000000
2024/03/22 00:00:00,TAS1,70.67000000,55.82000000
2024/03/23 00:00:00,NSW1,65.69000000,N/A
2024/03/23 00:00:00,SA1,21.19000000,N/A
2024/03/23 00:00:00,QLD1,67.57000000,N/A
2024/03/23 00:00:00,TAS1,53.97000000,N/A
2024/03/23 00:00:00,VIC1,30.34000000,N/A
2024/03/24 00:00:00,TAS1,46.09000000,N/A
2024/03/24 00:00:00,VIC1,17.69000000,N/A
2024/03/24 00:00:00,QLD1,67.06000000,N/A
2024/03/24 00:00:00,SA1,22.79000000,N/A
2024/03/24 00:00:00,NSW1,59.24000000,N/A
2024/03/25 00:00:00,VIC1,42.68000000,26.52000000
2024/03/25 00:00:00,SA1,60.76000000,32.25000000
2024/03/25 00:00:00,QLD1,78.39000000,81.01000000
2024/03/25 00:00:00,NSW1,65.32000000,60.97000000
2024/03/25 00:00:00,TAS1,63.18000000,54.77000000
2024/03/26 00:00:00,SA1,79.06000000,52.77000000
2024/03/26 00:00:00,TAS1,74.35000000,58.90000000
2024/03/26 00:00:00,NSW1,95.55000000,90.72000000
2024/03/26 00:00:00,VIC1,67.95000000,48.07000000
2024/03/26 00:00:00,QLD1,101.08000000,100.68000000
2024/03/27 00:00:00,SA1,48.29000000,29.09000000
2024/03/27 00:00:00,VIC1,42.27000000,23.98000000
2024/03/27 00:00:00,TAS1,66.60000000,54.13000000
2024/03/27 00:00:00,NSW1,71.04000000,64.83000000
2024/03/27 00:00:00,QLD1,76.40000000,71.27000000
2024/03/28 00:00:00,QLD1,65.61000000,60.50000000
2024/03/28 00:00:00,SA1,33.26000000,18.93000000
2024/03/28 00:00:00,NSW1,61.71000000,57.41000000
2024/03/28 00:00:00,VIC1,31.33000000,17.79000000
2024/03/28 00:00:00,TAS1,60.52000000,51.29000000
2024/03/29 00:00:00,SA1,54.57000000,49.02000000
2024/03/29 00:00:00,TAS1,62.01000000,52.71000000
2024/03/29 00:00:00,VIC1,39.44000000,28.01000000
2024/03/29 00:00:00,NSW1,53.55000000,43.70000000
2024/03/29 00:00:00,QLD1,52.73000000,41.42000000
2024/03/30 00:00:00,SA1,51.18000000,N/A
2024/03/30 00:00:00,QLD1,49.55000000,N/A
2024/03/30 00:00:00,VIC1,46.20000000,N/A
2024/03/30 00:00:00,NSW1,50.63000000,N/A
2024/03/30 00:00:00,TAS1,61.91000000,N/A
2024/03/31 00:00:00,TAS1,65.43000000,N/A
2024/03/31 00:00:00,NSW1,50.78000000,N/A
2024/03/31 00:00:00,VIC1,48.88000000,N/A
2024/03/31 00:00:00,SA1,80.11000000,N/A
2024/03/31 00:00:00,QLD1,48.55000000,N/A
