C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/09/07,00:10:00,0000000298797431,
D,TRADING,PRICE,2,"2018/08/08 02:30:00",1,TAS1,5,19.91
D,TRADING,PRICE,2,"2018/08/08 02:30:00",1,VIC1,5,11.41
D,TRADING,PRICE,2,"2018/08/08 03:00:00",1,NSW1,6,58.3
D,TRADING,PRICE,2,"2018/08/08 03:00:00",1,QLD1,6,58.56
D,TRADING,PRICE,2,"2018/08/08 03:00:00",1,SA1,6,11.43
D,TRADING,PRICE,2,"2018/08/08 03:00:00",1,TAS1,6,12.57
D,TRADING,PRICE,2,"2018/08/08 03:00:00",1,VIC1,6,17.05
D,TRADING,PRICE,2,"2018/08/08 03:30:00",1,NSW1,7,59.37
D,TRADING,PRICE,2,"2018/08/08 03:30:00",1,QLD1,7,59.63
D,TRADING,PRICE,2,"2018/08/08 03:30:00",1,SA1,7,23.15
D,TRADING,PRICE,2,"2018/08/08 03:30:00",1,TAS1,7,20.93
D,TRADING,PRICE,2,"2018/08/08 03:30:00",1,VIC1,7,12.18
D,TRADING,PRICE,2,"2018/08/08 04:00:00",1,NSW1,8,59.8
D,TRADING,PRICE,2,"2018/08/08 04:00:00",1,QLD1,8,59.95
D,TRADING,PRICE,2,"2018/08/08 04:00:00",1,SA1,8,17.01
D,TRADING,PRICE,2,"2018/08/08 04:00:00",1,TAS1,8,14.38
D,TRADING,PRICE,2,"2018/08/08 04:00:00",1,VIC1,8,17.73
D,TRADING,PRICE,2,"2018/08/08 04:30:00",1,NSW1,9,60.61
D,TRADING,PRICE,2,"2018/08/08 04:30:00",1,QLD1,9,61.19
D,TRADING,PRICE,2,"2018/08/08 04:30:00",1,SA1,9,18.89
D,TRADING,PRICE,2,"2018/08/08 04:30:00",1,TAS1,9,20.91
D,TRADING,PRICE,2,"2018/08/08 04:30:00",1,VIC1,9,12.43
D,TRADING,PRICE,2,"2018/08/08 05:00:00",1,NSW1,10,59.99
D,TRADING,PRICE,2,"2018/08/08 05:00:00",1,QLD1,10,59.72
D,TRADING,PRICE,2,"2018/08/08 05:00:00",1,SA1,10,25.27
D,TRADING,PRICE,2,"2018/08/08 05:00:00",1,TAS1,10,23.74
D,TRADING,PRICE,2,"2018/08/08 05:00:00",1,VIC1,10,9.01
D,TRADING,PRICE,2,"2018/08/08 05:30:00",1,NSW1,11,62.91
D,TRADING,PRICE,2,"2018/08/08 05:30:00",1,QLD1,11,63.15
D,TRADING,PRICE,2,"2018/08/08 05:30:00",1,SA1,11,20.1
D,TRADING,PRICE,2,"2018/08/08 05:30:00",1,TAS1,11,12.61
D,TRADING,PRICE,2,"2018/08/08 05:30:00",1,VIC1,11,21.32
D,TRADING,PRICE,2,"2018/08/08 06:00:00",1,NSW1,12,66.22
D,TRADING,PRICE,2,"2018/08/08 06:00:00",1,QLD1,12,66.38
D,TRADING,PRICE,2,"2018/08/08 06:00:00",1,SA1,12,24.53
D,TRADING,PRICE,2,"2018/08/08 06:00:00",1,TAS1,12,14.11
D,TRADING,PRICE,2,"2018/08/08 06:00:00",1,VIC1,12,18.16
D,TRADING,PRICE,2,"2018/08/08 06:30:00",1,NSW1,13,99.59
D,TRADING,PRICE,2,"2018/08/08 06:30:00",1,QLD1,13,98.15
D,TRADING,PRICE,2,"2018/08/08 06:30:00",1,SA1,13,48.93
D,TRADING,PRICE,2,"2018/08/08 06:30:00",1,TAS1,13,23.98
D,TRADING,PRICE,2,"2018/08/08 06:30:00",1,VIC1,13,38.85
D,TRADING,PRICE,2,"2018/08/08 07:00:00",1,NSW1,14,235.93
D,TRADING,PRICE,2,"2018/08/08 07:00:00",1,QLD1,14,225.8
D,TRADING,PRICE,2,"2018/08/08 07:00:00",1,SA1,14,153.18
D,TRADING,PRICE,2,"2018/08/08 07:00:00",1,TAS1,14,36.77
D,TRADING,PRICE,2,"2018/08/08 07:00:00",1,VIC1,14,121.49
D,TRADING,PRICE,2,"2018/08/08 07:30:00",1,NSW1,15,299.6
D,TRADING,PRICE,2,"2018/08/08 07:30:00",1,QLD1,15,280.89
D,TRADING,PRICE,2,"2018/08/08 07:30:00",1,SA1,15,122.06
D,TRADING,PRICE,2,"2018/08/08 07:30:00",1,TAS1,15,36.78
D,TRADING,PRICE,2,"2018/08/08 07:30:00",1,VIC1,15,147.67
D,TRADING,PRICE,2,"2018/08/08 08:00:00",1,NSW1,16,139.38
D,TRADING,PRICE,2,"2018/08/08 08:00:00",1,QLD1,16,127.63
D,TRADING,PRICE,2,"2018/08/08 08:00:00",1,SA1,16,99.92
D,TRADING,PRICE,2,"2018/08/08 08:00:00",1,TAS1,16,36.78
D,TRADING,PRICE,2,"2018/08/08 08:00:00",1,VIC1,16,123.19
D,TRADING,PRICE,2,"2018/08/08 08:30:00",1,NSW1,17,99.35
D,TRADING,PRICE,2,"2018/08/08 08:30:00",1,QLD1,17,89.6
D,TRADING,PRICE,2,"2018/08/08 08:30:00",1,SA1,17,84.06
D,TRADING,PRICE,2,"2018/08/08 08:30:00",1,TAS1,17,38.62
D,TRADING,PRICE,2,"2018/08/08 08:30:00",1,VIC1,17,91.36
D,TRADING,PRICE,2,"2018/08/08 09:00:00",1,NSW1,18,87.53
D,TRADING,PRICE,2,"2018/08/08 09:00:00",1,QLD1,18,78.15
D,TRADING,PRICE,2,"2018/08/08 09:00:00",1,SA1,18,78.59
D,TRADING,PRICE,2,"2018/08/08 09:00:00",1,TAS1,18,38
D,TRADING,PRICE,2,"2018/08/08 09:00:00",1,VIC1,18,83.6
D,TRADING,PRICE,2,"2018/08/08 09:30:00",1,NSW1,19,91.17
D,TRADING,PRICE,2,"2018/08/08 09:30:00",1,QLD1,19,80.4
D,TRADING,PRICE,2,"2018/08/08 09:30:00",1,SA1,19,78.3
D,TRADING,PRICE,2,"2018/08/08 09:30:00",1,TAS1,19,36.78
D,TRADING,PRICE,2,"2018/08/08 09:30:00",1,VIC1,19,84.73
D,TRADING,PRICE,2,"2018/08/08 10:00:00",1,NSW1,20,85.67
D,TRADING,PRICE,2,"2018/08/08 10:00:00",1,QLD1,20,74.99
D,TRADING,PRICE,2,"2018/08/08 10:00:00",1,SA1,20,75.19
D,TRADING,PRICE,2,"2018/08/08 10:00:00",1,TAS1,20,36.78
D,TRADING,PRICE,2,"2018/08/08 10:00:00",1,VIC1,20,81.82
D,TRADING,PRICE,2,"2018/08/08 10:30:00",1,NSW1,21,77.9
D,TRADING,PRICE,2,"2018/08/08 10:30:00",1,QLD1,21,68.98
D,TRADING,PRICE,2,"2018/08/08 10:30:00",1,SA1,21,66.18
D,TRADING,PRICE,2,"2018/08/08 10:30:00",1,TAS1,21,36.77
D,TRADING,PRICE,2,"2018/08/08 10:30:00",1,VIC1,21,74.27
D,TRADING,PRICE,2,"2018/08/08 11:00:00",1,NSW1,22,69.5
D,TRADING,PRICE,2,"2018/08/08 11:00:00",1,QLD1,22,62.13
D,TRADING,PRICE,2,"2018/08/08 11:00:00",1,SA1,22,52.78
D,TRADING,PRICE,2,"2018/08/08 11:00:00",1,TAS1,22,36.77
D,TRADING,PRICE,2,"2018/08/08 11:00:00",1,VIC1,22,65.43
D,TRADING,PRICE,2,"2018/08/08 11:30:00",1,NSW1,23,68.49
D,TRADING,PRICE,2,"2018/08/08 11:30:00",1,QLD1,23,61.3
D,TRADING,PRICE,2,"2018/08/08 11:30:00",1,SA1,23,48.44
D,TRADING,PRICE,2,"2018/08/08 11:30:00",1,TAS1,23,34.63
D,TRADING,PRICE,2,"2018/08/08 11:30:00",1,VIC1,23,65
D,TRADING,PRICE,2,"2018/08/08 12:00:00",1,NSW1,24,67.04
D,TRADING,PRICE,2,"2018/08/08 12:00:00",1,QLD1,24,59.91
D,TRADING,PRICE,2,"2018/08/08 12:00:00",1,SA1,24,44.46
D,TRADING,PRICE,2,"2018/08/08 12:00:00",1,TAS1,24,31.61
D,TRADING,PRICE,2,"2018/08/08 12:00:00",1,VIC1,24,64.93
D,TRADING,PRICE,2,"2018/08/08 12:30:00",1,NSW1,25,65.32
D,TRADING,PRICE,2,"2018/08/08 12:30:00",1,QLD1,25,59.42
D,TRADING,PRICE,2,"2018/08/08 12:30:00",1,SA1,25,-126.77
D,TRADING,PRICE,2,"2018/08/08 12:30:00",1,TAS1,25,29.2
D,TRADING,PRICE,2,"2018/08/08 12:30:00",1,VIC1,25,64.48
D,TRADING,PRICE,2,"2018/08/08 13:00:00",1,NSW1,26,62.7
D,TRADING,PRICE,2,"2018/08/08 13:00:00",1,QLD1,26,57.56
D,TRADING,PRICE,2,"2018/08/08 13:00:00",1,SA1,26,-14.63
D,TRADING,PRICE,2,"2018/08/08 13:00:00",1,TAS1,26,35.73
D,TRADING,PRICE,2,"2018/08/08 13:00:00",1,VIC1,26,60.82
D,TRADING,PRICE,2,"2018/08/08 13:30:00",1,NSW1,27,63.01
D,TRADING,PRICE,2,"2018/08/08 13:30:00",1,QLD1,27,58.8
D,TRADING,PRICE,2,"2018/08/08 13:30:00",1,SA1,27,-30.24
D,TRADING,PRICE,2,"2018/08/08 13:30:00",1,TAS1,27,23.24
D,TRADING,PRICE,2,"2018/08/08 13:30:00",1,VIC1,27,61.77
D,TRADING,PRICE,2,"2018/08/08 14:00:00",1,NSW1,28,63.01
D,TRADING,PRICE,2,"2018/08/08 14:00:00",1,QLD1,28,59.91
D,TRADING,PRICE,2,"2018/08/08 14:00:00",1,SA1,28,-25.83
D,TRADING,PRICE,2,"2018/08/08 14:00:00",1,TAS1,28,24.02
D,TRADING,PRICE,2,"2018/08/08 14:00:00",1,VIC1,28,61.87
D,TRADING,PRICE,2,"2018/08/08 14:30:00",1,NSW1,29,63.7
D,TRADING,PRICE,2,"2018/08/08 14:30:00",1,QLD1,29,60.48
D,TRADING,PRICE,2,"2018/08/08 14:30:00",1,SA1,29,5.91
D,TRADING,PRICE,2,"2018/08/08 14:30:00",1,TAS1,29,25.67
D,TRADING,PRICE,2,"2018/08/08 14:30:00",1,VIC1,29,63.14
D,TRADING,PRICE,2,"2018/08/08 15:00:00",1,NSW1,30,62.7
D,TRADING,PRICE,2,"2018/08/08 15:00:00",1,QLD1,30,59.56
D,TRADING,PRICE,2,"2018/08/08 15:00:00",1,SA1,30,-3.93
D,TRADING,PRICE,2,"2018/08/08 15:00:00",1,TAS1,30,12.94
D,TRADING,PRICE,2,"2018/08/08 15:00:00",1,VIC1,30,62.37
D,TRADING,PRICE,2,"2018/08/08 15:30:00",1,NSW1,31,61.74
D,TRADING,PRICE,2,"2018/08/08 15:30:00",1,QLD1,31,59.17
D,TRADING,PRICE,2,"2018/08/08 15:30:00",1,SA1,31,27.88
D,TRADING,PRICE,2,"2018/08/08 15:30:00",1,TAS1,31,11.94
D,TRADING,PRICE,2,"2018/08/08 15:30:00",1,VIC1,31,59.66
D,TRADING,PRICE,2,"2018/08/08 16:00:00",1,NSW1,32,70.31
D,TRADING,PRICE,2,"2018/08/08 16:00:00",1,QLD1,32,66.98
D,TRADING,PRICE,2,"2018/08/08 16:00:00",1,SA1,32,56.48
D,TRADING,PRICE,2,"2018/08/08 16:00:00",1,TAS1,32,36.77
D,TRADING,PRICE,2,"2018/08/08 16:00:00",1,VIC1,32,67.85
D,TRADING,PRICE,2,"2018/08/08 16:30:00",1,NSW1,33,87.37
D,TRADING,PRICE,2,"2018/08/08 16:30:00",1,QLD1,33,80.56
D,TRADING,PRICE,2,"2018/08/08 16:30:00",1,SA1,33,86.52
D,TRADING,PRICE,2,"2018/08/08 16:30:00",1,TAS1,33,36.77
D,TRADING,PRICE,2,"2018/08/08 16:30:00",1,VIC1,33,85.21
D,TRADING,PRICE,2,"2018/08/08 17:00:00",1,NSW1,34,101.25
D,TRADING,PRICE,2,"2018/08/08 17:00:00",1,QLD1,34,92.45
D,TRADING,PRICE,2,"2018/08/08 17:00:00",1,SA1,34,220.78
D,TRADING,PRICE,2,"2018/08/08 17:00:00",1,TAS1,34,36.77
D,TRADING,PRICE,2,"2018/08/08 17:00:00",1,VIC1,34,98.11
D,TRADING,PRICE,2,"2018/08/08 17:30:00",1,NSW1,35,139.71
D,TRADING,PRICE,2,"2018/08/08 17:30:00",1,QLD1,35,127.4
D,TRADING,PRICE,2,"2018/08/08 17:30:00",1,SA1,35,159
D,TRADING,PRICE,2,"2018/08/08 17:30:00",1,TAS1,35,32.53
D,TRADING,PRICE,2,"2018/08/08 17:30:00",1,VIC1,35,126.71
D,TRADING,PRICE,2,"2018/08/08 18:00:00",1,NSW1,36,215.14
D,TRADING,PRICE,2,"2018/08/08 18:00:00",1,QLD1,36,190.08
D,TRADING,PRICE,2,"2018/08/08 18:00:00",1,SA1,36,215.72
D,TRADING,PRICE,2,"2018/08/08 18:00:00",1,TAS1,36,41.4
D,TRADING,PRICE,2,"2018/08/08 18:00:00",1,VIC1,36,192.84
D,TRADING,PRICE,2,"2018/08/08 18:30:00",1,NSW1,37,216.77
D,TRADING,PRICE,2,"2018/08/08 18:30:00",1,QLD1,37,185.9
D,TRADING,PRICE,2,"2018/08/08 18:30:00",1,SA1,37,191.62
D,TRADING,PRICE,2,"2018/08/08 18:30:00",1,TAS1,37,33.01
D,TRADING,PRICE,2,"2018/08/08 18:30:00",1,VIC1,37,197.01
D,TRADING,PRICE,2,"2018/08/08 19:00:00",1,NSW1,38,256.89
D,TRADING,PRICE,2,"2018/08/08 19:00:00",1,QLD1,38,222.63
D,TRADING,PRICE,2,"2018/08/08 19:00:00",1,SA1,38,234.33
D,TRADING,PRICE,2,"2018/08/08 19:00:00",1,TAS1,38,36.78
D,TRADING,PRICE,2,"2018/08/08 19:00:00",1,VIC1,38,230.5
D,TRADING,PRICE,2,"2018/08/08 19:30:00",1,NSW1,39,250.3
D,TRADING,PRICE,2,"2018/08/08 19:30:00",1,QLD1,39,223.72
D,TRADING,PRICE,2,"2018/08/08 19:30:00",1,SA1,39,225.24
D,TRADING,PRICE,2,"2018/08/08 19:30:00",1,TAS1,39,36.78
D,TRADING,PRICE,2,"2018/08/08 19:30:00",1,VIC1,39,220.42
D,TRADING,PRICE,2,"2018/08/08 20:00:00",1,NSW1,40,299.6
D,TRADING,PRICE,2,"2018/08/08 20:00:00",1,QLD1,40,268.05
D,TRADING,PRICE,2,"2018/08/08 20:00:00",1,SA1,40,260.83
D,TRADING,PRICE,2,"2018/08/08 20:00:00",1,TAS1,40,36.78
D,TRADING,PRICE,2,"2018/08/08 20:00:00",1,VIC1,40,264.06
D,TRADING,PRICE,2,"2018/08/08 20:30:00",1,NSW1,41,225.36
D,TRADING,PRICE,2,"2018/08/08 20:30:00",1,QLD1,41,199.86
D,TRADING,PRICE,2,"2018/08/08 20:30:00",1,SA1,41,200.29
D,TRADING,PRICE,2,"2018/08/08 20:30:00",1,TAS1,41,25.52
D,TRADING,PRICE,2,"2018/08/08 20:30:00",1,VIC1,41,198.19
D,TRADING,PRICE,2,"2018/08/08 21:00:00",1,NSW1,42,121.8
D,TRADING,PRICE,2,"2018/08/08 21:00:00",1,QLD1,42,107.57
D,TRADING,PRICE,2,"2018/08/08 21:00:00",1,SA1,42,122.12
D,TRADING,PRICE,2,"2018/08/08 21:00:00",1,TAS1,42,14.22
D,TRADING,PRICE,2,"2018/08/08 21:00:00",1,VIC1,42,106.47
D,TRADING,PRICE,2,"2018/08/08 21:30:00",1,NSW1,43,115.41
D,TRADING,PRICE,2,"2018/08/08 21:30:00",1,QLD1,43,103.9
D,TRADING,PRICE,2,"2018/08/08 21:30:00",1,SA1,43,117.07
D,TRADING,PRICE,2,"2018/08/08 21:30:00",1,TAS1,43,46.32
D,TRADING,PRICE,2,"2018/08/08 21:30:00",1,VIC1,43,101.74
D,TRADING,PRICE,2,"2018/08/08 22:00:00",1,NSW1,44,103.61
D,TRADING,PRICE,2,"2018/08/08 22:00:00",1,QLD1,44,93.94
D,TRADING,PRICE,2,"2018/08/08 22:00:00",1,SA1,44,112.14
D,TRADING,PRICE,2,"2018/08/08 22:00:00",1,TAS1,44,33
D,TRADING,PRICE,2,"2018/08/08 22:00:00",1,VIC1,44,95.78
D,TRADING,PRICE,2,"2018/08/08 22:30:00",1,NSW1,45,121.67
D,TRADING,PRICE,2,"2018/08/08 22:30:00",1,QLD1,45,111.39
D,TRADING,PRICE,2,"2018/08/08 22:30:00",1,SA1,45,128.27
D,TRADING,PRICE,2,"2018/08/08 22:30:00",1,TAS1,45,36.77
D,TRADING,PRICE,2,"2018/08/08 22:30:00",1,VIC1,45,109.3
D,TRADING,PRICE,2,"2018/08/08 23:00:00",1,NSW1,46,98.21
D,TRADING,PRICE,2,"2018/08/08 23:00:00",1,QLD1,46,91.31
D,TRADING,PRICE,2,"2018/08/08 23:00:00",1,SA1,46,112.08
D,TRADING,PRICE,2,"2018/08/08 23:00:00",1,TAS1,46,37.26
D,TRADING,PRICE,2,"2018/08/08 23:00:00",1,VIC1,46,91.45
D,TRADING,PRICE,2,"2018/08/08 23:30:00",1,NSW1,47,98.66
D,TRADING,PRICE,2,"2018/08/08 23:30:00",1,QLD1,47,88.27
D,TRADING,PRICE,2,"2018/08/08 23:30:00",1,SA1,47,115.31
D,TRADING,PRICE,2,"2018/08/08 23:30:00",1,TAS1,47,36.77
D,TRADING,PRICE,2,"2018/08/08 23:30:00",1,VIC1,47,95.33
D,TRADING,PRICE,2,"2018/08/09 00:00:00",1,NSW1,48,97.4
D,TRADING,PRICE,2,"2018/08/09 00:00:00",1,QLD1,48,84.96
D,TRADING,PRICE,2,"2018/08/09 00:00:00",1,SA1,48,118.44
D,TRADING,PRICE,2,"2018/08/09 00:00:00",1,TAS1,48,29.23
D,TRADING,PRICE,2,"2018/08/09 00:00:00",1,VIC1,48,94.66
D,TRADING,PRICE,2,"2018/08/09 00:30:00",1,NSW1,1,101.88
D,TRADING,PRICE,2,"2018/08/09 00:30:00",1,QLD1,1,90.5
D,TRADING,PRICE,2,"2018/08/09 00:30:00",1,SA1,1,119.08
D,TRADING,PRICE,2,"2018/08/09 00:30:00",1,TAS1,1,36.77
D,TRADING,PRICE,2,"2018/08/09 00:30:00",1,VIC1,1,97.1
D,TRADING,PRICE,2,"2018/08/09 01:00:00",1,NSW1,2,94.3
D,TRADING,PRICE,2,"2018/08/09 01:00:00",1,QLD1,2,83.23
D,TRADING,PRICE,2,"2018/08/09 01:00:00",1,SA1,2,113.94
D,TRADING,PRICE,2,"2018/08/09 01:00:00",1,TAS1,2,1.79
D,TRADING,PRICE,2,"2018/08/09 01:00:00",1,VIC1,2,91.15
D,TRADING,PRICE,2,"2018/08/09 01:30:00",1,NSW1,3,86.44
D,TRADING,PRICE,2,"2018/08/09 01:30:00",1,QLD1,3,77
D,TRADING,PRICE,2,"2018/08/09 01:30:00",1,SA1,3,112.21
D,TRADING,PRICE,2,"2018/08/09 01:30:00",1,TAS1,3,-0.72
D,TRADING,PRICE,2,"2018/08/09 01:30:00",1,VIC1,3,84.43
D,TRADING,PRICE,2,"2018/08/09 02:00:00",1,NSW1,4,90.18
D,TRADING,PRICE,2,"2018/08/09 02:00:00",1,QLD1,4,80.24
D,TRADING,PRICE,2,"2018/08/09 02:00:00",1,SA1,4,111.33
D,TRADING,PRICE,2,"2018/08/09 02:00:00",1,TAS1,4,-0.73
D,TRADING,PRICE,2,"2018/08/09 02:00:00",1,VIC1,4,87.9
D,TRADING,PRICE,2,"2018/08/09 02:30:00",1,NSW1,5,78.4
D,TRADING,PRICE,2,"2018/08/09 02:30:00",1,QLD1,5,70.91
D,TRADING,PRICE,2,"2018/08/09 02:30:00",1,SA1,5,96.7
D,TRADING,PRICE,2,"2018/08/09 02:30:00",1,TAS1,5,-0.74
D,TRADING,PRICE,2,"2018/08/09 02:30:00",1,VIC1,5,40.82
D,TRADING,PRICE,2,"2018/08/09 03:00:00",1,NSW1,6,73.69
D,TRADING,PRICE,2,"2018/08/09 03:00:00",1,QLD1,6,68.9
D,TRADING,PRICE,2,"2018/08/09 03:00:00",1,SA1,6,82.44
D,TRADING,PRICE,2,"2018/08/09 03:00:00",1,TAS1,6,-0.75
D,TRADING,PRICE,2,"2018/08/09 03:00:00",1,VIC1,6,10.77
D,TRADING,PRICE,2,"2018/08/09 03:30:00",1,NSW1,7,68.35
D,TRADING,PRICE,2,"2018/08/09 03:30:00",1,QLD1,7,66.06
D,TRADING,PRICE,2,"2018/08/09 03:30:00",1,SA1,7,71.95
D,TRADING,PRICE,2,"2018/08/09 03:30:00",1,TAS1,7,3.21
D,TRADING,PRICE,2,"2018/08/09 03:30:00",1,VIC1,7,10.5
D,TRADING,PRICE,2,"2018/08/09 04:00:00",1,NSW1,8,63.04
D,TRADING,PRICE,2,"2018/08/09 04:00:00",1,QLD1,8,61.86
D,TRADING,PRICE,2,"2018/08/09 04:00:00",1,SA1,8,61.62
D,TRADING,PRICE,2,"2018/08/09 04:00:00",1,TAS1,8,-0.74
D,TRADING,PRICE,2,"2018/08/09 04:00:00",1,VIC1,8,10.5
D,TRADING,PRICE,2,"2018/08/09 04:30:00",1,NSW1,9,66.79
D,TRADING,PRICE,2,"2018/08/09 04:30:00",1,QLD1,9,66.78
D,TRADING,PRICE,2,"2018/08/09 04:30:00",1,SA1,9,63.83
D,TRADING,PRICE,2,"2018/08/09 04:30:00",1,TAS1,9,4.46
D,TRADING,PRICE,2,"2018/08/09 04:30:00",1,VIC1,9,8.99
D,TRADING,PRICE,2,"2018/08/09 05:00:00",1,NSW1,10,67.96
D,TRADING,PRICE,2,"2018/08/09 05:00:00",1,QLD1,10,69.03
D,TRADING,PRICE,2,"2018/08/09 05:00:00",1,SA1,10,63.57
D,TRADING,PRICE,2,"2018/08/09 05:00:00",1,TAS1,10,14.95
D,TRADING,PRICE,2,"2018/08/09 05:00:00",1,VIC1,10,13.52
D,TRADING,PRICE,2,"2018/08/09 05:30:00",1,NSW1,11,70.26
D,TRADING,PRICE,2,"2018/08/09 05:30:00",1,QLD1,11,70.8
D,TRADING,PRICE,2,"2018/08/09 05:30:00",1,SA1,11,59.93
D,TRADING,PRICE,2,"2018/08/09 05:30:00",1,TAS1,11,24.24
D,TRADING,PRICE,2,"2018/08/09 05:30:00",1,VIC1,11,49.13
D,TRADING,PRICE,2,"2018/08/09 06:00:00",1,NSW1,12,84.06
D,TRADING,PRICE,2,"2018/08/09 06:00:00",1,QLD1,12,83.26
D,TRADING,PRICE,2,"2018/08/09 06:00:00",1,SA1,12,63.54
D,TRADING,PRICE,2,"2018/08/09 06:00:00",1,TAS1,12,36.77
D,TRADING,PRICE,2,"2018/08/09 06:00:00",1,VIC1,12,75.17
D,TRADING,PRICE,2,"2018/08/09 06:30:00",1,NSW1,13,119.85
D,TRADING,PRICE,2,"2018/08/09 06:30:00",1,QLD1,13,115.51
D,TRADING,PRICE,2,"2018/08/09 06:30:00",1,SA1,13,74.67
D,TRADING,PRICE,2,"2018/08/09 06:30:00",1,TAS1,13,39.08
D,TRADING,PRICE,2,"2018/08/09 06:30:00",1,VIC1,13,102.6
D,TRADING,PRICE,2,"2018/08/09 07:00:00",1,NSW1,14,211.48
D,TRADING,PRICE,2,"2018/08/09 07:00:00",1,QLD1,14,198.1
D,TRADING,PRICE,2,"2018/08/09 07:00:00",1,SA1,14,109.78
D,TRADING,PRICE,2,"2018/08/09 07:00:00",1,TAS1,14,39.1
D,TRADING,PRICE,2,"2018/08/09 07:00:00",1,VIC1,14,160.36
D,TRADING,PRICE,2,"2018/08/09 07:30:00",1,NSW1,15,200.36
D,TRADING,PRICE,2,"2018/08/09 07:30:00",1,QLD1,15,176.67
D,TRADING,PRICE,2,"2018/08/09 07:30:00",1,SA1,15,113.94
D,TRADING,PRICE,2,"2018/08/09 07:30:00",1,TAS1,15,50.6
D,TRADING,PRICE,2,"2018/08/09 07:30:00",1,VIC1,15,175.98
D,TRADING,PRICE,2,"2018/08/09 08:00:00",1,NSW1,16,186.53
D,TRADING,PRICE,2,"2018/08/09 08:00:00",1,QLD1,16,158.03
D,TRADING,PRICE,2,"2018/08/09 08:00:00",1,SA1,16,129.93
D,TRADING,PRICE,2,"2018/08/09 08:00:00",1,TAS1,16,103.9
D,TRADING,PRICE,2,"2018/08/09 08:00:00",1,VIC1,16,169.53
D,TRADING,PRICE,2,"2018/08/09 08:30:00",1,NSW1,17,109.57
D,TRADING,PRICE,2,"2018/08/09 08:30:00",1,QLD1,17,94.77
D,TRADING,PRICE,2,"2018/08/09 08:30:00",1,SA1,17,83.93
D,TRADING,PRICE,2,"2018/08/09 08:30:00",1,TAS1,17,65
D,TRADING,PRICE,2,"2018/08/09 08:30:00",1,VIC1,17,100.02
D,TRADING,PRICE,2,"2018/08/09 09:00:00",1,NSW1,18,100.76
D,TRADING,PRICE,2,"2018/08/09 09:00:00",1,QLD1,18,87.25
D,TRADING,PRICE,2,"2018/08/09 09:00:00",1,SA1,18,74.82
D,TRADING,PRICE,2,"2018/08/09 09:00:00",1,TAS1,18,49.82
D,TRADING,PRICE,2,"2018/08/09 09:00:00",1,VIC1,18,95.2
D,TRADING,PRICE,2,"2018/08/09 09:30:00",1,NSW1,19,102.07
D,TRADING,PRICE,2,"2018/08/09 09:30:00",1,QLD1,19,87.65
D,TRADING,PRICE,2,"2018/08/09 09:30:00",1,SA1,19,78.3
D,TRADING,PRICE,2,"2018/08/09 09:30:00",1,TAS1,19,39.11
D,TRADING,PRICE,2,"2018/08/09 09:30:00",1,VIC1,19,95.04
D,TRADING,PRICE,2,"2018/08/09 10:00:00",1,NSW1,20,86.27
D,TRADING,PRICE,2,"2018/08/09 10:00:00",1,QLD1,20,73.69
D,TRADING,PRICE,2,"2018/08/09 10:00:00",1,SA1,20,82.82
D,TRADING,PRICE,2,"2018/08/09 10:00:00",1,TAS1,20,36.81
D,TRADING,PRICE,2,"2018/08/09 10:00:00",1,VIC1,20,83.75
D,TRADING,PRICE,2,"2018/08/09 10:30:00",1,NSW1,21,89.36
D,TRADING,PRICE,2,"2018/08/09 10:30:00",1,QLD1,21,75.53
D,TRADING,PRICE,2,"2018/08/09 10:30:00",1,SA1,21,89.38
D,TRADING,PRICE,2,"2018/08/09 10:30:00",1,TAS1,21,17.72
D,TRADING,PRICE,2,"2018/08/09 10:30:00",1,VIC1,21,89.1
D,TRADING,PRICE,2,"2018/08/09 11:00:00",1,NSW1,22,81.61
D,TRADING,PRICE,2,"2018/08/09 11:00:00",1,QLD1,22,69.58
D,TRADING,PRICE,2,"2018/08/09 11:00:00",1,SA1,22,83.21
D,TRADING,PRICE,2,"2018/08/09 11:00:00",1,TAS1,22,29.23
D,TRADING,PRICE,2,"2018/08/09 11:00:00",1,VIC1,22,81.78
D,TRADING,PRICE,2,"2018/08/09 11:30:00",1,NSW1,23,70.47
D,TRADING,PRICE,2,"2018/08/09 11:30:00",1,QLD1,23,62.71
D,TRADING,PRICE,2,"2018/08/09 11:30:00",1,SA1,23,66.62
D,TRADING,PRICE,2,"2018/08/09 11:30:00",1,TAS1,23,50.6
D,TRADING,PRICE,2,"2018/08/09 11:30:00",1,VIC1,23,69.12
D,TRADING,PRICE,2,"2018/08/09 12:00:00",1,NSW1,24,66.35
D,TRADING,PRICE,2,"2018/08/09 12:00:00",1,QLD1,24,59.73
D,TRADING,PRICE,2,"2018/08/09 12:00:00",1,SA1,24,-113.06
D,TRADING,PRICE,2,"2018/08/09 12:00:00",1,TAS1,24,13.09
D,TRADING,PRICE,2,"2018/08/09 12:00:00",1,VIC1,24,65
D,TRADING,PRICE,2,"2018/08/09 12:30:00",1,NSW1,25,68.06
D,TRADING,PRICE,2,"2018/08/09 12:30:00",1,QLD1,25,60.71
D,TRADING,PRICE,2,"2018/08/09 12:30:00",1,SA1,25,-103.37
D,TRADING,PRICE,2,"2018/08/09 12:30:00",1,TAS1,25,-0.3
