SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/04/15 00:00:00,TAS1,72.87,N/A
2018/04/16 00:00:00,VIC1,68.04,79.54
2018/04/16 00:00:00,NSW1,67.06,77.83
2018/04/16 00:00:00,TAS1,70.91,69.55
2018/04/16 00:00:00,SA1,80.28,95.9
2018/04/16 00:00:00,QLD1,59.40,69.1
2018/04/17 00:00:00,TAS1,82.46,83.83
2018/04/17 00:00:00,NSW1,79.89,83.72
2018/04/17 00:00:00,VIC1,83.04,88.25
2018/04/17 00:00:00,QLD1,64.49,67.27
2018/04/17 00:00:00,SA1,89.80,92.73
2018/04/18 00:00:00,SA1,90.22,95.37
2018/04/18 00:00:00,VIC1,82.72,85.05
2018/04/18 00:00:00,NSW1,77.25,80.04
2018/04/18 00:00:00,TAS1,77.58,77.07
2018/04/18 00:00:00,QLD1,63.69,65.47
2018/04/19 00:00:00,QLD1,74.36,76.14
2018/04/19 00:00:00,SA1,98,106.53
2018/04/19 00:00:00,NSW1,90.66,97.27
2018/04/19 00:00:00,VIC1,91.45,97.26
2018/04/19 00:00:00,TAS1,74.43,72.43
2018/04/20 00:00:00,NSW1,89.97,97.69
2018/04/20 00:00:00,QLD1,76.42,79.34
2018/04/20 00:00:00,TAS1,73.99,76.08
2018/04/20 00:00:00,SA1,100.94,118.33
2018/04/20 00:00:00,VIC1,93.84,105.08
2018/04/21 00:00:00,VIC1,74.42,N/A
2018/04/21 00:00:00,NSW1,69.73,N/A
2018/04/21 00:00:00,TAS1,71.32,N/A
2018/04/21 00:00:00,SA1,79.96,N/A
2018/04/21 00:00:00,QLD1,64.56,N/A
2018/04/22 00:00:00,SA1,78.56,N/A
2018/04/22 00:00:00,TAS1,84.65,N/A
2018/04/22 00:00:00,VIC1,74.85,N/A
2018/04/22 00:00:00,NSW1,70.98,N/A
2018/04/22 00:00:00,QLD1,64.09,N/A
2018/04/23 00:00:00,TAS1,85.31,88.36
2018/04/23 00:00:00,QLD1,66.84,67.47
2018/04/23 00:00:00,SA1,78.52,81.65
2018/04/23 00:00:00,NSW1,70.40,70.31
2018/04/23 00:00:00,VIC1,72.51,71.92
2018/04/24 00:00:00,QLD1,70.34,74.47
2018/04/24 00:00:00,TAS1,104.96,107.69
2018/04/24 00:00:00,SA1,147.42,190.38
2018/04/24 00:00:00,NSW1,77.35,82.7
2018/04/24 00:00:00,VIC1,85.71,98.39
2018/04/25 00:00:00,TAS1,104.07,119.19
2018/04/25 00:00:00,QLD1,64.09,65.14
2018/04/25 00:00:00,VIC1,76.07,77.55
2018/04/25 00:00:00,SA1,88.89,88.7
2018/04/25 00:00:00,NSW1,72.47,73.48
2018/04/26 00:00:00,QLD1,69.55,73.77
2018/04/26 00:00:00,TAS1,88.78,78.29
2018/04/26 00:00:00,VIC1,80.35,87.02
2018/04/26 00:00:00,SA1,405.20,600.68
2018/04/26 00:00:00,NSW1,77.78,82.36
2018/04/27 00:00:00,NSW1,73.71,75.12
2018/04/27 00:00:00,TAS1,89.99,87.19
2018/04/27 00:00:00,VIC1,77.50,80.44
2018/04/27 00:00:00,SA1,188.98,255.47
2018/04/27 00:00:00,QLD1,66.34,67.37
2018/04/28 00:00:00,SA1,77.85,N/A
2018/04/28 00:00:00,TAS1,111.65,N/A
2018/04/28 00:00:00,NSW1,67.65,N/A
2018/04/28 00:00:00,VIC1,69.05,N/A
2018/04/28 00:00:00,QLD1,62.27,N/A
2018/04/29 00:00:00,TAS1,91.59,N/A
2018/04/29 00:00:00,VIC1,62.78,N/A
2018/04/29 00:00:00,SA1,67.38,N/A
2018/04/29 00:00:00,QLD1,57.71,N/A
2018/04/29 00:00:00,NSW1,63.14,N/A
2018/04/30 00:00:00,TAS1,88.84,87.71
2018/04/30 00:00:00,NSW1,71.16,77.13
2018/04/30 00:00:00,VIC1,76.88,82.77
2018/04/30 00:00:00,SA1,88.52,98.79
2018/04/30 00:00:00,QLD1,68.52,74.88
