C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/03/02,00:10:03,0000000304980255,
D,TRADING,PRICE,2,"2018/12/09 09:30:00",1,QLD1,19,55.84
D,TRADING,PRICE,2,"2018/12/09 09:30:00",1,SA1,19,62.82
D,TRADING,PRICE,2,"2018/12/09 09:30:00",1,TAS1,19,59.26
D,TRADING,PRICE,2,"2018/12/09 09:30:00",1,VIC1,19,62.18
D,TRADING,PRICE,2,"2018/12/09 10:00:00",1,NSW1,20,59.89
D,TRADING,PRICE,2,"2018/12/09 10:00:00",1,QLD1,20,54.79
D,TRADING,PRICE,2,"2018/12/09 10:00:00",1,SA1,20,62.49
D,TRADING,PRICE,2,"2018/12/09 10:00:00",1,TAS1,20,64.88
D,TRADING,PRICE,2,"2018/12/09 10:00:00",1,VIC1,20,62.72
D,TRADING,PRICE,2,"2018/12/09 10:30:00",1,NSW1,21,60.35
D,TRADING,PRICE,2,"2018/12/09 10:30:00",1,QLD1,21,54.37
D,TRADING,PRICE,2,"2018/12/09 10:30:00",1,SA1,21,66.49
D,TRADING,PRICE,2,"2018/12/09 10:30:00",1,TAS1,21,63.98
D,TRADING,PRICE,2,"2018/12/09 10:30:00",1,VIC1,21,64.14
D,TRADING,PRICE,2,"2018/12/09 11:00:00",1,NSW1,22,63.45
D,TRADING,PRICE,2,"2018/12/09 11:00:00",1,QLD1,22,56.66
D,TRADING,PRICE,2,"2018/12/09 11:00:00",1,SA1,22,70.58
D,TRADING,PRICE,2,"2018/12/09 11:00:00",1,TAS1,22,67.58
D,TRADING,PRICE,2,"2018/12/09 11:00:00",1,VIC1,22,67.75
D,TRADING,PRICE,2,"2018/12/09 11:30:00",1,NSW1,23,62.51
D,TRADING,PRICE,2,"2018/12/09 11:30:00",1,QLD1,23,56.42
D,TRADING,PRICE,2,"2018/12/09 11:30:00",1,SA1,23,69.79
D,TRADING,PRICE,2,"2018/12/09 11:30:00",1,TAS1,23,67.21
D,TRADING,PRICE,2,"2018/12/09 11:30:00",1,VIC1,23,66.44
D,TRADING,PRICE,2,"2018/12/09 12:00:00",1,NSW1,24,70.28
D,TRADING,PRICE,2,"2018/12/09 12:00:00",1,QLD1,24,62.36
D,TRADING,PRICE,2,"2018/12/09 12:00:00",1,SA1,24,79.81
D,TRADING,PRICE,2,"2018/12/09 12:00:00",1,TAS1,24,73.74
D,TRADING,PRICE,2,"2018/12/09 12:00:00",1,VIC1,24,75.46
D,TRADING,PRICE,2,"2018/12/09 12:30:00",1,NSW1,25,62.21
D,TRADING,PRICE,2,"2018/12/09 12:30:00",1,QLD1,25,56.67
D,TRADING,PRICE,2,"2018/12/09 12:30:00",1,SA1,25,71.68
D,TRADING,PRICE,2,"2018/12/09 12:30:00",1,TAS1,25,70.5
D,TRADING,PRICE,2,"2018/12/09 12:30:00",1,VIC1,25,67.77
D,TRADING,PRICE,2,"2018/12/09 13:00:00",1,NSW1,26,74.18
D,TRADING,PRICE,2,"2018/12/09 13:00:00",1,QLD1,26,65.21
D,TRADING,PRICE,2,"2018/12/09 13:00:00",1,SA1,26,84.35
D,TRADING,PRICE,2,"2018/12/09 13:00:00",1,TAS1,26,77.2
D,TRADING,PRICE,2,"2018/12/09 13:00:00",1,VIC1,26,80.59
D,TRADING,PRICE,2,"2018/12/09 13:30:00",1,NSW1,27,72.57
D,TRADING,PRICE,2,"2018/12/09 13:30:00",1,QLD1,27,63.41
D,TRADING,PRICE,2,"2018/12/09 13:30:00",1,SA1,27,79.94
D,TRADING,PRICE,2,"2018/12/09 13:30:00",1,TAS1,27,71.77
D,TRADING,PRICE,2,"2018/12/09 13:30:00",1,VIC1,27,76.61
D,TRADING,PRICE,2,"2018/12/09 14:00:00",1,NSW1,28,75.14
D,TRADING,PRICE,2,"2018/12/09 14:00:00",1,QLD1,28,66.33
D,TRADING,PRICE,2,"2018/12/09 14:00:00",1,SA1,28,78.1
D,TRADING,PRICE,2,"2018/12/09 14:00:00",1,TAS1,28,72.11
D,TRADING,PRICE,2,"2018/12/09 14:00:00",1,VIC1,28,77.04
D,TRADING,PRICE,2,"2018/12/09 14:30:00",1,NSW1,29,80.23
D,TRADING,PRICE,2,"2018/12/09 14:30:00",1,QLD1,29,71.42
D,TRADING,PRICE,2,"2018/12/09 14:30:00",1,SA1,29,78.26
D,TRADING,PRICE,2,"2018/12/09 14:30:00",1,TAS1,29,77.42
D,TRADING,PRICE,2,"2018/12/09 14:30:00",1,VIC1,29,82.76
D,TRADING,PRICE,2,"2018/12/09 15:00:00",1,NSW1,30,79.5
D,TRADING,PRICE,2,"2018/12/09 15:00:00",1,QLD1,30,71.06
D,TRADING,PRICE,2,"2018/12/09 15:00:00",1,SA1,30,77.41
D,TRADING,PRICE,2,"2018/12/09 15:00:00",1,TAS1,30,74.28
D,TRADING,PRICE,2,"2018/12/09 15:00:00",1,VIC1,30,82.22
D,TRADING,PRICE,2,"2018/12/09 15:30:00",1,NSW1,31,86.23
D,TRADING,PRICE,2,"2018/12/09 15:30:00",1,QLD1,31,77.55
D,TRADING,PRICE,2,"2018/12/09 15:30:00",1,SA1,31,83.6
D,TRADING,PRICE,2,"2018/12/09 15:30:00",1,TAS1,31,74.5
D,TRADING,PRICE,2,"2018/12/09 15:30:00",1,VIC1,31,89.56
D,TRADING,PRICE,2,"2018/12/09 16:00:00",1,NSW1,32,86.87
D,TRADING,PRICE,2,"2018/12/09 16:00:00",1,QLD1,32,80
D,TRADING,PRICE,2,"2018/12/09 16:00:00",1,SA1,32,83.99
D,TRADING,PRICE,2,"2018/12/09 16:00:00",1,TAS1,32,70.24
D,TRADING,PRICE,2,"2018/12/09 16:00:00",1,VIC1,32,90.24
D,TRADING,PRICE,2,"2018/12/09 16:30:00",1,NSW1,33,87.06
D,TRADING,PRICE,2,"2018/12/09 16:30:00",1,QLD1,33,80.06
D,TRADING,PRICE,2,"2018/12/09 16:30:00",1,SA1,33,82.98
D,TRADING,PRICE,2,"2018/12/09 16:30:00",1,TAS1,33,69.81
D,TRADING,PRICE,2,"2018/12/09 16:30:00",1,VIC1,33,89.86
D,TRADING,PRICE,2,"2018/12/09 17:00:00",1,NSW1,34,109.37
D,TRADING,PRICE,2,"2018/12/09 17:00:00",1,QLD1,34,98.81
D,TRADING,PRICE,2,"2018/12/09 17:00:00",1,SA1,34,103.27
D,TRADING,PRICE,2,"2018/12/09 17:00:00",1,TAS1,34,66.77
D,TRADING,PRICE,2,"2018/12/09 17:00:00",1,VIC1,34,113.86
D,TRADING,PRICE,2,"2018/12/09 17:30:00",1,NSW1,35,113.08
D,TRADING,PRICE,2,"2018/12/09 17:30:00",1,QLD1,35,104.8
D,TRADING,PRICE,2,"2018/12/09 17:30:00",1,SA1,35,108.7
D,TRADING,PRICE,2,"2018/12/09 17:30:00",1,TAS1,35,67.06
D,TRADING,PRICE,2,"2018/12/09 17:30:00",1,VIC1,35,118.9
D,TRADING,PRICE,2,"2018/12/09 18:00:00",1,NSW1,36,101
D,TRADING,PRICE,2,"2018/12/09 18:00:00",1,QLD1,36,96.45
D,TRADING,PRICE,2,"2018/12/09 18:00:00",1,SA1,36,95.98
D,TRADING,PRICE,2,"2018/12/09 18:00:00",1,TAS1,36,67.51
D,TRADING,PRICE,2,"2018/12/09 18:00:00",1,VIC1,36,105.07
D,TRADING,PRICE,2,"2018/12/09 18:30:00",1,NSW1,37,94.12
D,TRADING,PRICE,2,"2018/12/09 18:30:00",1,QLD1,37,91.25
D,TRADING,PRICE,2,"2018/12/09 18:30:00",1,SA1,37,87.9
D,TRADING,PRICE,2,"2018/12/09 18:30:00",1,TAS1,37,66.77
D,TRADING,PRICE,2,"2018/12/09 18:30:00",1,VIC1,37,97.08
D,TRADING,PRICE,2,"2018/12/09 19:00:00",1,NSW1,38,93.47
D,TRADING,PRICE,2,"2018/12/09 19:00:00",1,QLD1,38,93.31
D,TRADING,PRICE,2,"2018/12/09 19:00:00",1,SA1,38,91.68
D,TRADING,PRICE,2,"2018/12/09 19:00:00",1,TAS1,38,86.1
D,TRADING,PRICE,2,"2018/12/09 19:00:00",1,VIC1,38,97.95
D,TRADING,PRICE,2,"2018/12/09 19:30:00",1,NSW1,39,94.97
D,TRADING,PRICE,2,"2018/12/09 19:30:00",1,QLD1,39,94.92
D,TRADING,PRICE,2,"2018/12/09 19:30:00",1,SA1,39,95.17
D,TRADING,PRICE,2,"2018/12/09 19:30:00",1,TAS1,39,92.31
D,TRADING,PRICE,2,"2018/12/09 19:30:00",1,VIC1,39,100.43
D,TRADING,PRICE,2,"2018/12/09 20:00:00",1,NSW1,40,89.65
D,TRADING,PRICE,2,"2018/12/09 20:00:00",1,QLD1,40,89.03
D,TRADING,PRICE,2,"2018/12/09 20:00:00",1,SA1,40,96.28
D,TRADING,PRICE,2,"2018/12/09 20:00:00",1,TAS1,40,92.21
D,TRADING,PRICE,2,"2018/12/09 20:00:00",1,VIC1,40,99.69
D,TRADING,PRICE,2,"2018/12/09 20:30:00",1,NSW1,41,81.33
D,TRADING,PRICE,2,"2018/12/09 20:30:00",1,QLD1,41,80.1
D,TRADING,PRICE,2,"2018/12/09 20:30:00",1,SA1,41,103.48
D,TRADING,PRICE,2,"2018/12/09 20:30:00",1,TAS1,41,100.05
D,TRADING,PRICE,2,"2018/12/09 20:30:00",1,VIC1,41,107.17
D,TRADING,PRICE,2,"2018/12/09 21:00:00",1,NSW1,42,80.68
D,TRADING,PRICE,2,"2018/12/09 21:00:00",1,QLD1,42,78.47
D,TRADING,PRICE,2,"2018/12/09 21:00:00",1,SA1,42,100.62
D,TRADING,PRICE,2,"2018/12/09 21:00:00",1,TAS1,42,94.91
D,TRADING,PRICE,2,"2018/12/09 21:00:00",1,VIC1,42,101.7
D,TRADING,PRICE,2,"2018/12/09 21:30:00",1,NSW1,43,77.54
D,TRADING,PRICE,2,"2018/12/09 21:30:00",1,QLD1,43,74.41
D,TRADING,PRICE,2,"2018/12/09 21:30:00",1,SA1,43,109.16
D,TRADING,PRICE,2,"2018/12/09 21:30:00",1,TAS1,43,105.42
D,TRADING,PRICE,2,"2018/12/09 21:30:00",1,VIC1,43,111.81
D,TRADING,PRICE,2,"2018/12/09 22:00:00",1,NSW1,44,70.46
D,TRADING,PRICE,2,"2018/12/09 22:00:00",1,QLD1,44,66
D,TRADING,PRICE,2,"2018/12/09 22:00:00",1,SA1,44,97.87
D,TRADING,PRICE,2,"2018/12/09 22:00:00",1,TAS1,44,92.6
D,TRADING,PRICE,2,"2018/12/09 22:00:00",1,VIC1,44,97.49
D,TRADING,PRICE,2,"2018/12/09 22:30:00",1,NSW1,45,75.01
D,TRADING,PRICE,2,"2018/12/09 22:30:00",1,QLD1,45,71.38
D,TRADING,PRICE,2,"2018/12/09 22:30:00",1,SA1,45,84.01
D,TRADING,PRICE,2,"2018/12/09 22:30:00",1,TAS1,45,77.74
D,TRADING,PRICE,2,"2018/12/09 22:30:00",1,VIC1,45,81.32
D,TRADING,PRICE,2,"2018/12/09 23:00:00",1,NSW1,46,69.86
D,TRADING,PRICE,2,"2018/12/09 23:00:00",1,QLD1,46,67.31
D,TRADING,PRICE,2,"2018/12/09 23:00:00",1,SA1,46,88.67
D,TRADING,PRICE,2,"2018/12/09 23:00:00",1,TAS1,46,80.95
D,TRADING,PRICE,2,"2018/12/09 23:00:00",1,VIC1,46,84.89
D,TRADING,PRICE,2,"2018/12/09 23:30:00",1,NSW1,47,64
D,TRADING,PRICE,2,"2018/12/09 23:30:00",1,QLD1,47,60.45
D,TRADING,PRICE,2,"2018/12/09 23:30:00",1,SA1,47,148.93
D,TRADING,PRICE,2,"2018/12/09 23:30:00",1,TAS1,47,144.24
D,TRADING,PRICE,2,"2018/12/09 23:30:00",1,VIC1,47,151.78
D,TRADING,PRICE,2,"2018/12/10 00:00:00",1,NSW1,48,68.63
D,TRADING,PRICE,2,"2018/12/10 00:00:00",1,QLD1,48,62.54
D,TRADING,PRICE,2,"2018/12/10 00:00:00",1,SA1,48,201.53
D,TRADING,PRICE,2,"2018/12/10 00:00:00",1,TAS1,48,195.3
D,TRADING,PRICE,2,"2018/12/10 00:00:00",1,VIC1,48,207.73
D,TRADING,PRICE,2,"2018/12/10 00:30:00",1,NSW1,1,73.25
D,TRADING,PRICE,2,"2018/12/10 00:30:00",1,QLD1,1,66.9
D,TRADING,PRICE,2,"2018/12/10 00:30:00",1,SA1,1,104.11
D,TRADING,PRICE,2,"2018/12/10 00:30:00",1,TAS1,1,92.52
D,TRADING,PRICE,2,"2018/12/10 00:30:00",1,VIC1,1,99.64
D,TRADING,PRICE,2,"2018/12/10 01:00:00",1,NSW1,2,68.29
D,TRADING,PRICE,2,"2018/12/10 01:00:00",1,QLD1,2,61.75
D,TRADING,PRICE,2,"2018/12/10 01:00:00",1,SA1,2,80.71
D,TRADING,PRICE,2,"2018/12/10 01:00:00",1,TAS1,2,71.63
D,TRADING,PRICE,2,"2018/12/10 01:00:00",1,VIC1,2,75.97
D,TRADING,PRICE,2,"2018/12/10 01:30:00",1,NSW1,3,76.4
D,TRADING,PRICE,2,"2018/12/10 01:30:00",1,QLD1,3,68.6
D,TRADING,PRICE,2,"2018/12/10 01:30:00",1,SA1,3,81.36
D,TRADING,PRICE,2,"2018/12/10 01:30:00",1,TAS1,3,82.04
D,TRADING,PRICE,2,"2018/12/10 01:30:00",1,VIC1,3,81.64
D,TRADING,PRICE,2,"2018/12/10 02:00:00",1,NSW1,4,54.93
D,TRADING,PRICE,2,"2018/12/10 02:00:00",1,QLD1,4,50.56
D,TRADING,PRICE,2,"2018/12/10 02:00:00",1,SA1,4,53.79
D,TRADING,PRICE,2,"2018/12/10 02:00:00",1,TAS1,4,68.24
D,TRADING,PRICE,2,"2018/12/10 02:00:00",1,VIC1,4,56.49
D,TRADING,PRICE,2,"2018/12/10 02:30:00",1,NSW1,5,52.73
D,TRADING,PRICE,2,"2018/12/10 02:30:00",1,QLD1,5,49.4
D,TRADING,PRICE,2,"2018/12/10 02:30:00",1,SA1,5,47.13
D,TRADING,PRICE,2,"2018/12/10 02:30:00",1,TAS1,5,66.77
D,TRADING,PRICE,2,"2018/12/10 02:30:00",1,VIC1,5,52.5
D,TRADING,PRICE,2,"2018/12/10 03:00:00",1,NSW1,6,52.49
D,TRADING,PRICE,2,"2018/12/10 03:00:00",1,QLD1,6,49.34
D,TRADING,PRICE,2,"2018/12/10 03:00:00",1,SA1,6,45.57
D,TRADING,PRICE,2,"2018/12/10 03:00:00",1,TAS1,6,66.77
D,TRADING,PRICE,2,"2018/12/10 03:00:00",1,VIC1,6,51.52
D,TRADING,PRICE,2,"2018/12/10 03:30:00",1,NSW1,7,52.21
D,TRADING,PRICE,2,"2018/12/10 03:30:00",1,QLD1,7,49.12
D,TRADING,PRICE,2,"2018/12/10 03:30:00",1,SA1,7,45.25
D,TRADING,PRICE,2,"2018/12/10 03:30:00",1,TAS1,7,70.79
D,TRADING,PRICE,2,"2018/12/10 03:30:00",1,VIC1,7,51.08
D,TRADING,PRICE,2,"2018/12/10 04:00:00",1,NSW1,8,54.34
D,TRADING,PRICE,2,"2018/12/10 04:00:00",1,QLD1,8,51.16
D,TRADING,PRICE,2,"2018/12/10 04:00:00",1,SA1,8,45.55
D,TRADING,PRICE,2,"2018/12/10 04:00:00",1,TAS1,8,66.78
D,TRADING,PRICE,2,"2018/12/10 04:00:00",1,VIC1,8,52.68
D,TRADING,PRICE,2,"2018/12/10 04:30:00",1,NSW1,9,67.27
D,TRADING,PRICE,2,"2018/12/10 04:30:00",1,QLD1,9,62.14
D,TRADING,PRICE,2,"2018/12/10 04:30:00",1,SA1,9,57.41
D,TRADING,PRICE,2,"2018/12/10 04:30:00",1,TAS1,9,71.86
D,TRADING,PRICE,2,"2018/12/10 04:30:00",1,VIC1,9,66.42
D,TRADING,PRICE,2,"2018/12/10 05:00:00",1,NSW1,10,58.56
D,TRADING,PRICE,2,"2018/12/10 05:00:00",1,QLD1,10,54.53
D,TRADING,PRICE,2,"2018/12/10 05:00:00",1,SA1,10,53.72
D,TRADING,PRICE,2,"2018/12/10 05:00:00",1,TAS1,10,66.78
D,TRADING,PRICE,2,"2018/12/10 05:00:00",1,VIC1,10,59.65
D,TRADING,PRICE,2,"2018/12/10 05:30:00",1,NSW1,11,65.66
D,TRADING,PRICE,2,"2018/12/10 05:30:00",1,QLD1,11,60.87
D,TRADING,PRICE,2,"2018/12/10 05:30:00",1,SA1,11,62.8
D,TRADING,PRICE,2,"2018/12/10 05:30:00",1,TAS1,11,67.76
D,TRADING,PRICE,2,"2018/12/10 05:30:00",1,VIC1,11,69.25
D,TRADING,PRICE,2,"2018/12/10 06:00:00",1,NSW1,12,70.48
D,TRADING,PRICE,2,"2018/12/10 06:00:00",1,QLD1,12,63.93
D,TRADING,PRICE,2,"2018/12/10 06:00:00",1,SA1,12,75.87
D,TRADING,PRICE,2,"2018/12/10 06:00:00",1,TAS1,12,82.2
D,TRADING,PRICE,2,"2018/12/10 06:00:00",1,VIC1,12,86.33
D,TRADING,PRICE,2,"2018/12/10 06:30:00",1,NSW1,13,83.1
D,TRADING,PRICE,2,"2018/12/10 06:30:00",1,QLD1,13,76.11
D,TRADING,PRICE,2,"2018/12/10 06:30:00",1,SA1,13,82.91
D,TRADING,PRICE,2,"2018/12/10 06:30:00",1,TAS1,13,64.02
D,TRADING,PRICE,2,"2018/12/10 06:30:00",1,VIC1,13,92.01
D,TRADING,PRICE,2,"2018/12/10 07:00:00",1,NSW1,14,98.26
D,TRADING,PRICE,2,"2018/12/10 07:00:00",1,QLD1,14,88.65
D,TRADING,PRICE,2,"2018/12/10 07:00:00",1,SA1,14,103.01
D,TRADING,PRICE,2,"2018/12/10 07:00:00",1,TAS1,14,108.11
D,TRADING,PRICE,2,"2018/12/10 07:00:00",1,VIC1,14,116.57
D,TRADING,PRICE,2,"2018/12/10 07:30:00",1,NSW1,15,99.48
D,TRADING,PRICE,2,"2018/12/10 07:30:00",1,QLD1,15,91.07
D,TRADING,PRICE,2,"2018/12/10 07:30:00",1,SA1,15,96.97
D,TRADING,PRICE,2,"2018/12/10 07:30:00",1,TAS1,15,101
D,TRADING,PRICE,2,"2018/12/10 07:30:00",1,VIC1,15,109.17
D,TRADING,PRICE,2,"2018/12/10 08:00:00",1,NSW1,16,87.22
D,TRADING,PRICE,2,"2018/12/10 08:00:00",1,QLD1,16,80.54
D,TRADING,PRICE,2,"2018/12/10 08:00:00",1,SA1,16,84.26
D,TRADING,PRICE,2,"2018/12/10 08:00:00",1,TAS1,16,56.25
D,TRADING,PRICE,2,"2018/12/10 08:00:00",1,VIC1,16,94.64
D,TRADING,PRICE,2,"2018/12/10 08:30:00",1,NSW1,17,89.06
D,TRADING,PRICE,2,"2018/12/10 08:30:00",1,QLD1,17,83
D,TRADING,PRICE,2,"2018/12/10 08:30:00",1,SA1,17,82.99
D,TRADING,PRICE,2,"2018/12/10 08:30:00",1,TAS1,17,53.92
D,TRADING,PRICE,2,"2018/12/10 08:30:00",1,VIC1,17,95.13
D,TRADING,PRICE,2,"2018/12/10 09:00:00",1,NSW1,18,86.64
D,TRADING,PRICE,2,"2018/12/10 09:00:00",1,QLD1,18,80.13
D,TRADING,PRICE,2,"2018/12/10 09:00:00",1,SA1,18,81.88
D,TRADING,PRICE,2,"2018/12/10 09:00:00",1,TAS1,18,53.92
D,TRADING,PRICE,2,"2018/12/10 09:00:00",1,VIC1,18,93.04
D,TRADING,PRICE,2,"2018/12/10 09:30:00",1,NSW1,19,89.88
D,TRADING,PRICE,2,"2018/12/10 09:30:00",1,QLD1,19,81.92
D,TRADING,PRICE,2,"2018/12/10 09:30:00",1,SA1,19,83.22
D,TRADING,PRICE,2,"2018/12/10 09:30:00",1,TAS1,19,53.92
D,TRADING,PRICE,2,"2018/12/10 09:30:00",1,VIC1,19,96.7
D,TRADING,PRICE,2,"2018/12/10 10:00:00",1,NSW1,20,95.48
D,TRADING,PRICE,2,"2018/12/10 10:00:00",1,QLD1,20,84.42
D,TRADING,PRICE,2,"2018/12/10 10:00:00",1,SA1,20,85.91
D,TRADING,PRICE,2,"2018/12/10 10:00:00",1,TAS1,20,53.92
D,TRADING,PRICE,2,"2018/12/10 10:00:00",1,VIC1,20,102.57
D,TRADING,PRICE,2,"2018/12/10 10:30:00",1,NSW1,21,94.11
D,TRADING,PRICE,2,"2018/12/10 10:30:00",1,QLD1,21,83.43
D,TRADING,PRICE,2,"2018/12/10 10:30:00",1,SA1,21,83.12
D,TRADING,PRICE,2,"2018/12/10 10:30:00",1,TAS1,21,55.85
D,TRADING,PRICE,2,"2018/12/10 10:30:00",1,VIC1,21,100.15
D,TRADING,PRICE,2,"2018/12/10 11:00:00",1,NSW1,22,81.58
D,TRADING,PRICE,2,"2018/12/10 11:00:00",1,QLD1,22,71.55
D,TRADING,PRICE,2,"2018/12/10 11:00:00",1,SA1,22,75.73
D,TRADING,PRICE,2,"2018/12/10 11:00:00",1,TAS1,22,63.6
D,TRADING,PRICE,2,"2018/12/10 11:00:00",1,VIC1,22,86.49
D,TRADING,PRICE,2,"2018/12/10 11:30:00",1,NSW1,23,86.52
D,TRADING,PRICE,2,"2018/12/10 11:30:00",1,QLD1,23,77.18
D,TRADING,PRICE,2,"2018/12/10 11:30:00",1,SA1,23,80.92
D,TRADING,PRICE,2,"2018/12/10 11:30:00",1,TAS1,23,55.92
D,TRADING,PRICE,2,"2018/12/10 11:30:00",1,VIC1,23,90.51
D,TRADING,PRICE,2,"2018/12/10 12:00:00",1,NSW1,24,91.26
D,TRADING,PRICE,2,"2018/12/10 12:00:00",1,QLD1,24,81.69
D,TRADING,PRICE,2,"2018/12/10 12:00:00",1,SA1,24,85.87
D,TRADING,PRICE,2,"2018/12/10 12:00:00",1,TAS1,24,48.22
D,TRADING,PRICE,2,"2018/12/10 12:00:00",1,VIC1,24,94.6
D,TRADING,PRICE,2,"2018/12/10 12:30:00",1,NSW1,25,92.69
D,TRADING,PRICE,2,"2018/12/10 12:30:00",1,QLD1,25,83.53
D,TRADING,PRICE,2,"2018/12/10 12:30:00",1,SA1,25,86.26
D,TRADING,PRICE,2,"2018/12/10 12:30:00",1,TAS1,25,30.83
D,TRADING,PRICE,2,"2018/12/10 12:30:00",1,VIC1,25,94.53
D,TRADING,PRICE,2,"2018/12/10 13:00:00",1,NSW1,26,93.95
D,TRADING,PRICE,2,"2018/12/10 13:00:00",1,QLD1,26,84.33
D,TRADING,PRICE,2,"2018/12/10 13:00:00",1,SA1,26,88.66
D,TRADING,PRICE,2,"2018/12/10 13:00:00",1,TAS1,26,56.36
D,TRADING,PRICE,2,"2018/12/10 13:00:00",1,VIC1,26,96.31
D,TRADING,PRICE,2,"2018/12/10 13:30:00",1,NSW1,27,140.17
D,TRADING,PRICE,2,"2018/12/10 13:30:00",1,QLD1,27,126.15
D,TRADING,PRICE,2,"2018/12/10 13:30:00",1,SA1,27,130.55
D,TRADING,PRICE,2,"2018/12/10 13:30:00",1,TAS1,27,119.19
D,TRADING,PRICE,2,"2018/12/10 13:30:00",1,VIC1,27,144.86
D,TRADING,PRICE,2,"2018/12/10 14:00:00",1,NSW1,28,88.53
D,TRADING,PRICE,2,"2018/12/10 14:00:00",1,QLD1,28,80.65
D,TRADING,PRICE,2,"2018/12/10 14:00:00",1,SA1,28,84.25
D,TRADING,PRICE,2,"2018/12/10 14:00:00",1,TAS1,28,66.9
D,TRADING,PRICE,2,"2018/12/10 14:00:00",1,VIC1,28,90.91
D,TRADING,PRICE,2,"2018/12/10 14:30:00",1,NSW1,29,99.02
D,TRADING,PRICE,2,"2018/12/10 14:30:00",1,QLD1,29,91.4
D,TRADING,PRICE,2,"2018/12/10 14:30:00",1,SA1,29,88.69
D,TRADING,PRICE,2,"2018/12/10 14:30:00",1,TAS1,29,85.94
D,TRADING,PRICE,2,"2018/12/10 14:30:00",1,VIC1,29,100.01
D,TRADING,PRICE,2,"2018/12/10 15:00:00",1,NSW1,30,97.9
D,TRADING,PRICE,2,"2018/12/10 15:00:00",1,QLD1,30,91.55
D,TRADING,PRICE,2,"2018/12/10 15:00:00",1,SA1,30,87.62
D,TRADING,PRICE,2,"2018/12/10 15:00:00",1,TAS1,30,87.57
D,TRADING,PRICE,2,"2018/12/10 15:00:00",1,VIC1,30,100.1
D,TRADING,PRICE,2,"2018/12/10 15:30:00",1,NSW1,31,99.61
D,TRADING,PRICE,2,"2018/12/10 15:30:00",1,QLD1,31,97.47
D,TRADING,PRICE,2,"2018/12/10 15:30:00",1,SA1,31,86.6
D,TRADING,PRICE,2,"2018/12/10 15:30:00",1,TAS1,31,40.69
D,TRADING,PRICE,2,"2018/12/10 15:30:00",1,VIC1,31,100.71
D,TRADING,PRICE,2,"2018/12/10 16:00:00",1,NSW1,32,145.14
D,TRADING,PRICE,2,"2018/12/10 16:00:00",1,QLD1,32,149.1
D,TRADING,PRICE,2,"2018/12/10 16:00:00",1,SA1,32,107.98
D,TRADING,PRICE,2,"2018/12/10 16:00:00",1,TAS1,32,12.96
D,TRADING,PRICE,2,"2018/12/10 16:00:00",1,VIC1,32,141.06
D,TRADING,PRICE,2,"2018/12/10 16:30:00",1,NSW1,33,91.88
D,TRADING,PRICE,2,"2018/12/10 16:30:00",1,QLD1,33,94.1
D,TRADING,PRICE,2,"2018/12/10 16:30:00",1,SA1,33,83.45
D,TRADING,PRICE,2,"2018/12/10 16:30:00",1,TAS1,33,23.22
D,TRADING,PRICE,2,"2018/12/10 16:30:00",1,VIC1,33,93.79
D,TRADING,PRICE,2,"2018/12/10 17:00:00",1,NSW1,34,102.18
D,TRADING,PRICE,2,"2018/12/10 17:00:00",1,QLD1,34,105.15
D,TRADING,PRICE,2,"2018/12/10 17:00:00",1,SA1,34,89.44
D,TRADING,PRICE,2,"2018/12/10 17:00:00",1,TAS1,34,65.16
D,TRADING,PRICE,2,"2018/12/10 17:00:00",1,VIC1,34,104.08
D,TRADING,PRICE,2,"2018/12/10 17:30:00",1,NSW1,35,97.04
D,TRADING,PRICE,2,"2018/12/10 17:30:00",1,QLD1,35,100.43
D,TRADING,PRICE,2,"2018/12/10 17:30:00",1,SA1,35,85.99
D,TRADING,PRICE,2,"2018/12/10 17:30:00",1,TAS1,35,53.17
D,TRADING,PRICE,2,"2018/12/10 17:30:00",1,VIC1,35,99.95
D,TRADING,PRICE,2,"2018/12/10 18:00:00",1,NSW1,36,92.59
D,TRADING,PRICE,2,"2018/12/10 18:00:00",1,QLD1,36,94.67
D,TRADING,PRICE,2,"2018/12/10 18:00:00",1,SA1,36,84.21
D,TRADING,PRICE,2,"2018/12/10 18:00:00",1,TAS1,36,85.85
D,TRADING,PRICE,2,"2018/12/10 18:00:00",1,VIC1,36,97.42
D,TRADING,PRICE,2,"2018/12/10 18:30:00",1,NSW1,37,89.12
D,TRADING,PRICE,2,"2018/12/10 18:30:00",1,QLD1,37,92.13
D,TRADING,PRICE,2,"2018/12/10 18:30:00",1,SA1,37,84.52
D,TRADING,PRICE,2,"2018/12/10 18:30:00",1,TAS1,37,88.01
D,TRADING,PRICE,2,"2018/12/10 18:30:00",1,VIC1,37,95.4
D,TRADING,PRICE,2,"2018/12/10 19:00:00",1,NSW1,38,94.1
D,TRADING,PRICE,2,"2018/12/10 19:00:00",1,QLD1,38,99.64
D,TRADING,PRICE,2,"2018/12/10 19:00:00",1,SA1,38,84.55
D,TRADING,PRICE,2,"2018/12/10 19:00:00",1,TAS1,38,91.02
D,TRADING,PRICE,2,"2018/12/10 19:00:00",1,VIC1,38,98.31
D,TRADING,PRICE,2,"2018/12/10 19:30:00",1,NSW1,39,99.66
D,TRADING,PRICE,2,"2018/12/10 19:30:00",1,QLD1,39,106.11
D,TRADING,PRICE,2,"2018/12/10 19:30:00",1,SA1,39,85.23
