SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/03/10 00:00:00,SA1,97.10,N/A
2018/03/10 00:00:00,VIC1,89.96,N/A
2018/03/10 00:00:00,QLD1,55.96,N/A
2018/03/10 00:00:00,NSW1,63.23,N/A
2018/03/10 00:00:00,TAS1,86.89,N/A
2018/03/11 00:00:00,SA1,74.78,N/A
2018/03/11 00:00:00,NSW1,62.95,N/A
2018/03/11 00:00:00,VIC1,73.31,N/A
2018/03/11 00:00:00,TAS1,78.56,N/A
2018/03/11 00:00:00,QLD1,54.83,N/A
2018/03/12 00:00:00,TAS1,90.20,85.48
2018/03/12 00:00:00,NSW1,61.25,62.41
2018/03/12 00:00:00,VIC1,63.47,65.08
2018/03/12 00:00:00,SA1,63.67,64.9
2018/03/12 00:00:00,QLD1,55.32,56.79
2018/03/13 00:00:00,VIC1,76.47,80.33
2018/03/13 00:00:00,QLD1,57.76,59.37
2018/03/13 00:00:00,SA1,77.76,83.39
2018/03/13 00:00:00,TAS1,86.41,85.64
2018/03/13 00:00:00,NSW1,63.25,64.21
2018/03/14 00:00:00,TAS1,101.15,102.59
2018/03/14 00:00:00,NSW1,67.32,69.35
2018/03/14 00:00:00,VIC1,97.58,98.55
2018/03/14 00:00:00,SA1,103.76,104.71
2018/03/14 00:00:00,QLD1,62.32,64.8
2018/03/15 00:00:00,QLD1,63.77,67.49
2018/03/15 00:00:00,TAS1,103.39,98.56
2018/03/15 00:00:00,VIC1,99.73,103.98
2018/03/15 00:00:00,SA1,112.02,116.36
2018/03/15 00:00:00,NSW1,71.75,77.15
2018/03/16 00:00:00,QLD1,66.61,68.62
2018/03/16 00:00:00,NSW1,73.31,75.49
2018/03/16 00:00:00,VIC1,92.37,93.71
2018/03/16 00:00:00,SA1,94.86,96.05
2018/03/16 00:00:00,TAS1,94.28,95.62
2018/03/17 00:00:00,NSW1,70.62,N/A
2018/03/17 00:00:00,SA1,71.05,N/A
2018/03/17 00:00:00,VIC1,74.11,N/A
2018/03/17 00:00:00,TAS1,80.29,N/A
2018/03/17 00:00:00,QLD1,64.89,N/A
2018/03/18 00:00:00,QLD1,66.51,N/A
2018/03/18 00:00:00,NSW1,68.73,N/A
2018/03/18 00:00:00,SA1,45.67,N/A
2018/03/18 00:00:00,TAS1,75.16,N/A
2018/03/18 00:00:00,VIC1,61.65,N/A
2018/03/19 00:00:00,SA1,83.22,86.33
2018/03/19 00:00:00,NSW1,76.22,81.72
2018/03/19 00:00:00,TAS1,71.04,71.55
2018/03/19 00:00:00,QLD1,74.27,80.84
2018/03/19 00:00:00,VIC1,75.94,80.2
2018/03/20 00:00:00,TAS1,71.92,71.99
2018/03/20 00:00:00,NSW1,66.73,67.83
2018/03/20 00:00:00,VIC1,71.97,71.35
2018/03/20 00:00:00,SA1,75.79,72.33
2018/03/20 00:00:00,QLD1,63.84,65.8
2018/03/21 00:00:00,NSW1,63.19,65.85
2018/03/21 00:00:00,SA1,72.30,77.63
2018/03/21 00:00:00,VIC1,69.98,73.3
2018/03/21 00:00:00,QLD1,61.39,64.67
2018/03/21 00:00:00,TAS1,72.65,72.37
2018/03/22 00:00:00,SA1,94.73,105.02
2018/03/22 00:00:00,TAS1,71.38,72.9
2018/03/22 00:00:00,NSW1,63.63,64.91
2018/03/22 00:00:00,QLD1,60.23,62.64
2018/03/22 00:00:00,VIC1,76.50,80.42
2018/03/23 00:00:00,NSW1,64.40,65.58
2018/03/23 00:00:00,VIC1,77.30,81.81
2018/03/23 00:00:00,QLD1,59.43,60.96
2018/03/23 00:00:00,TAS1,67.97,70.2
2018/03/23 00:00:00,SA1,89.61,99.03
2018/03/24 00:00:00,QLD1,57.16,N/A
2018/03/24 00:00:00,VIC1,70.22,N/A
2018/03/24 00:00:00,SA1,70.52,N/A
2018/03/24 00:00:00,NSW1,61.96,N/A
2018/03/24 00:00:00,TAS1,74.54,N/A
2018/03/25 00:00:00,SA1,35.98,N/A
2018/03/25 00:00:00,TAS1,58.49,N/A
2018/03/25 00:00:00,VIC1,39.07,N/A
2018/03/25 00:00:00,QLD1,48.97,N/A
2018/03/25 00:00:00,NSW1,51.05,N/A
2018/03/26 00:00:00,NSW1,67.47,73.23
2018/03/26 00:00:00,VIC1,69.57,77.82
2018/03/26 00:00:00,TAS1,52.32,50.69
2018/03/26 00:00:00,SA1,82.05,93.91
2018/03/26 00:00:00,QLD1,65.96,73.47
2018/03/27 00:00:00,QLD1,60.59,63.67
2018/03/27 00:00:00,SA1,63.84,64.56
2018/03/27 00:00:00,VIC1,63.03,64.02
2018/03/27 00:00:00,TAS1,90.46,106
2018/03/27 00:00:00,NSW1,61.56,62.56
2018/03/28 00:00:00,TAS1,95.78,107.88
2018/03/28 00:00:00,NSW1,64.90,70.9
2018/03/28 00:00:00,SA1,81.26,90.8
2018/03/28 00:00:00,VIC1,71.18,79.68
2018/03/28 00:00:00,QLD1,58.04,63.85
2018/03/29 00:00:00,QLD1,66.32,68.73
2018/03/29 00:00:00,NSW1,71.68,73.53
2018/03/29 00:00:00,SA1,90.55,88.04
2018/03/29 00:00:00,TAS1,73.23,72.03
2018/03/29 00:00:00,VIC1,78.31,78.02
2018/03/30 00:00:00,TAS1,77.59,78.55
2018/03/30 00:00:00,NSW1,70.34,74
2018/03/30 00:00:00,QLD1,61.75,64.61
2018/03/30 00:00:00,VIC1,69.48,72.06
2018/03/30 00:00:00,SA1,90.18,92.96
2018/03/31 00:00:00,QLD1,64.90,N/A
2018/03/31 00:00:00,TAS1,76.76,N/A
2018/03/31 00:00:00,NSW1,73.20,N/A
2018/03/31 00:00:00,SA1,102.43,N/A
2018/03/31 00:00:00,VIC1,81.49,N/A
