SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/12/16 00:00:00,VIC1,100.14,N/A
2018/12/16 00:00:00,QLD1,77.04,N/A
2018/12/16 00:00:00,TAS1,112.21,N/A
2018/12/17 00:00:00,TAS1,99.67,102.32
2018/12/17 00:00:00,VIC1,98.64,109.33
2018/12/17 00:00:00,NSW1,101.41,114.48
2018/12/17 00:00:00,SA1,97.07,105.04
2018/12/17 00:00:00,QLD1,90.27,102.57
2018/12/18 00:00:00,QLD1,105.53,118.83
2018/12/18 00:00:00,TAS1,74.95,70.9
2018/12/18 00:00:00,VIC1,102.92,116.08
2018/12/18 00:00:00,NSW1,112.32,125.37
2018/12/18 00:00:00,SA1,98.68,110.23
2018/12/19 00:00:00,TAS1,72.87,66.69
2018/12/19 00:00:00,QLD1,106.74,124.91
2018/12/19 00:00:00,SA1,108.23,128.52
2018/12/19 00:00:00,NSW1,116.98,137.21
2018/12/19 00:00:00,VIC1,113.68,133.95
2018/12/20 00:00:00,VIC1,74.77,74.3
2018/12/20 00:00:00,QLD1,100.48,116.17
2018/12/20 00:00:00,NSW1,105.56,122.37
2018/12/20 00:00:00,SA1,62.23,52.5
2018/12/20 00:00:00,TAS1,65.88,58.14
2018/12/21 00:00:00,SA1,68.14,62.45
2018/12/21 00:00:00,TAS1,66.59,69.44
2018/12/21 00:00:00,VIC1,65.58,64.49
2018/12/21 00:00:00,NSW1,78.55,80.03
2018/12/21 00:00:00,QLD1,77.87,81.25
2018/12/22 00:00:00,QLD1,70.86,N/A
2018/12/22 00:00:00,SA1,77.24,N/A
2018/12/22 00:00:00,VIC1,68.66,N/A
2018/12/22 00:00:00,TAS1,54.27,N/A
2018/12/22 00:00:00,NSW1,69.98,N/A
2018/12/23 00:00:00,TAS1,65.55,N/A
2018/12/23 00:00:00,VIC1,63.26,N/A
2018/12/23 00:00:00,NSW1,60.17,N/A
2018/12/23 00:00:00,SA1,77.89,N/A
2018/12/23 00:00:00,QLD1,54.54,N/A
2018/12/24 00:00:00,TAS1,72.54,82.87
2018/12/24 00:00:00,SA1,104.95,130.59
2018/12/24 00:00:00,NSW1,52.61,57.62
2018/12/24 00:00:00,VIC1,88.24,108.33
2018/12/24 00:00:00,QLD1,47.90,51.88
2018/12/25 00:00:00,SA1,62.77,70.62
2018/12/25 00:00:00,TAS1,62.12,67.39
2018/12/25 00:00:00,NSW1,50.21,55.56
2018/12/25 00:00:00,VIC1,53.24,59.09
2018/12/25 00:00:00,QLD1,29.22,25.26
2018/12/26 00:00:00,NSW1,65.66,81.57
2018/12/26 00:00:00,VIC1,72.59,92.63
2018/12/26 00:00:00,TAS1,71.49,75.67
2018/12/26 00:00:00,QLD1,47.68,55.22
2018/12/26 00:00:00,SA1,85.78,111.78
2018/12/27 00:00:00,SA1,96.69,113.83
2018/12/27 00:00:00,TAS1,77.74,79
2018/12/27 00:00:00,VIC1,95.35,114.14
2018/12/27 00:00:00,QLD1,66.61,73.93
2018/12/27 00:00:00,NSW1,86.50,102.72
2018/12/28 00:00:00,TAS1,62.70,56.68
2018/12/28 00:00:00,QLD1,76.50,86.31
2018/12/28 00:00:00,VIC1,112.77,139.04
2018/12/28 00:00:00,NSW1,103.94,126.86
2018/12/28 00:00:00,SA1,110.08,132.21
2018/12/29 00:00:00,NSW1,80.76,N/A
2018/12/29 00:00:00,SA1,112.01,N/A
2018/12/29 00:00:00,VIC1,90.94,N/A
2018/12/29 00:00:00,TAS1,76.95,N/A
2018/12/29 00:00:00,QLD1,67.37,N/A
2018/12/30 00:00:00,QLD1,73.34,N/A
2018/12/30 00:00:00,TAS1,84.44,N/A
2018/12/30 00:00:00,VIC1,83.56,N/A
2018/12/30 00:00:00,NSW1,82.72,N/A
2018/12/30 00:00:00,SA1,97.12,N/A
2018/12/31 00:00:00,SA1,94,97.15
2018/12/31 00:00:00,VIC1,83.97,87.64
2018/12/31 00:00:00,QLD1,76.90,80.85
2018/12/31 00:00:00,NSW1,82.22,86.36
2018/12/31 00:00:00,TAS1,82.31,83.63
